shot_id,player_id,shot_zone,made
S8086,P10828,three_point,True
S8087,P13651,midrange,True
S8088,P4875,paint,True
S8089,P16852,midrange,False
S8090,P19519,paint,False
S8091,P9878,midrange,True
S8092,P19165,three_point,True
S8093,P15537,paint,True
S8094,P19910,three_point,False
S8095,P9537,midrange,False
S8096,P368,midrange,True
S8097,P4341,paint,True
S8098,P9781,midrange,True
S8099,P19046,paint,False
S8100,P7155,paint,False
S8101,P16587,three_point,True
S8102,P16499,paint,True
S8103,P14518,three_point,True
S8104,P19795,three_point,True
S8105,P18031,three_point,False
S8106,P12841,paint,True
S8107,P1139,paint,True
S8108,P6827,midrange,False
S8109,P15454,midrange,False
S8110,P14171,three_point,True
S8111,P8936,paint,False
S8112,P9893,three_point,True
S8113,P12757,paint,True
S8114,P13887,paint,True
S8115,P17268,paint,True
S8116,P10356,midrange,False
S8117,P15522,midrange,False
S8118,P7038,midrange,False
S8119,P6246,paint,True
S8120,P4098,paint,False
S8121,P4321,three_point,False
S8122,P476,three_point,False
S8123,P13441,midrange,False
S8124,P19010,midrange,True
S8125,P2817,three_point,True
S8126,P1374,paint,True
S8127,P4752,midrange,False
S8128,P3371,midrange,False
S8129,P12533,three_point,False
S8130,P13961,three_point,True
S8131,P17644,paint,False
S8132,P16037,paint,True
S8133,P13057,paint,True
S8134,P16977,three_point,False
S8135,P10591,paint,True
S8136,P13747,three_point,True
S8137,P7666,midrange,True
S8138,P11927,paint,True
S8139,P7177,midrange,True
S8140,P5821,three_point,False
S8141,P13479,paint,True
S8142,P15253,paint,True
S8143,P6244,midrange,False
S8144,P7671,midrange,False
S8145,P7254,paint,False
S8146,P6620,three_point,False
S8147,P976,three_point,True
S8148,P6407,three_point,True
S8149,P13809,paint,True
S8150,P11246,midrange,False
S8151,P5364,three_point,False
S8152,P15040,three_point,False
S8153,P9371,paint,False
S8154,P19243,paint,False
S8155,P6392,three_point,True
S8156,P12382,midrange,True
S8157,P14045,midrange,True
S8158,P19968,midrange,True
S8159,P3628,paint,True
S8160,P15211,midrange,True
S8161,P4737,three_point,True
S8162,P6227,midrange,False
S8163,P14955,three_point,False
S8164,P19409,paint,False
S8165,P19945,midrange,False
S8166,P9254,paint,True
S8167,P11221,paint,False
S8168,P8558,three_point,True
S8169,P9111,paint,False
S8170,P10153,three_point,False
S8171,P14542,three_point,True
S8172,P9629,three_point,True
S8173,P19010,three_point,False
S8174,P17801,three_point,False
S8175,P10404,midrange,False
S8176,P16263,paint,False
S8177,P15809,paint,False
S8178,P4616,paint,True
S8179,P12373,three_point,False
S8180,P10954,paint,False
S8181,P13291,paint,True
S8182,P16319,midrange,True
S8183,P7935,paint,False
S8184,P9927,midrange,True
S8185,P745,three_point,True
S8186,P2098,three_point,True
S8187,P9629,three_point,True
S8188,P14435,midrange,True
S8189,P16049,midrange,True
S8190,P11826,midrange,False
S8191,P4320,paint,True
S8192,P4862,three_point,False
S8193,P10997,three_point,True
S8194,P1668,midrange,True
S8195,P4118,midrange,True
S8196,P17195,midrange,True
S8197,P12707,paint,False
S8198,P11729,three_point,True
S8199,P3576,paint,True
S8200,P8373,paint,True
S8201,P17533,three_point,True
S8202,P3395,three_point,True
S8203,P19554,three_point,True
S8204,P16330,midrange,True
S8205,P4864,three_point,True
S8206,P15721,paint,True
S8207,P1820,three_point,True
S8208,P8941,three_point,False
S8209,P14147,three_point,False
S8210,P17251,paint,True
S8211,P852,paint,True
S8212,P7692,three_point,True
S8213,P14723,midrange,False
S8214,P12671,three_point,False
S8215,P9919,paint,True
S8216,P13462,paint,False
S8217,P9626,paint,True
S8218,P3711,midrange,True
S8219,P5500,paint,True
S8220,P4468,paint,False
S8221,P12746,paint,True
S8222,P14009,three_point,False
S8223,P19903,paint,True
S8224,P7441,paint,False
S8225,P5050,paint,False
S8226,P17403,three_point,False
S8227,P870,three_point,False
S8228,P19941,paint,False
S8229,P19948,paint,False
S8230,P14078,paint,False
S8231,P4395,midrange,True
S8232,P13631,three_point,False
S8233,P13294,midrange,True
S8234,P11024,paint,True
S8235,P4095,midrange,True
S8236,P4265,midrange,True
S8237,P844,three_point,False
S8238,P9426,midrange,False
S8239,P15738,three_point,True
S8240,P15163,paint,False
S8241,P18077,midrange,True
S8242,P6289,three_point,False
S8243,P15894,three_point,True
S8244,P11622,three_point,False
S8245,P117,three_point,True
S8246,P6029,midrange,False
S8247,P3169,three_point,False
S8248,P15828,paint,False
S8249,P9367,three_point,False
S8250,P17810,three_point,False
S8251,P3229,midrange,False
S8252,P15753,paint,False
S8253,P10835,three_point,False
S8254,P2334,paint,False
S8255,P10590,paint,True
S8256,P16223,paint,True
S8257,P2518,three_point,False
S8258,P17036,midrange,True
S8259,P18110,midrange,False
S8260,P16419,paint,False
S8261,P8688,three_point,False
S8262,P3884,midrange,True
S8263,P11454,midrange,False
S8264,P8574,three_point,True
S8265,P11966,midrange,True
S8266,P5521,three_point,True
S8267,P12669,paint,True
S8268,P13760,three_point,False
S8269,P471,midrange,False
S8270,P15620,paint,True
S8271,P19771,three_point,False
S8272,P17390,three_point,True
S8273,P16762,paint,False
S8274,P14050,midrange,False
S8275,P11234,paint,True
S8276,P10031,paint,False
S8277,P4728,midrange,False
S8278,P12205,midrange,False
S8279,P4849,midrange,True
S8280,P17446,three_point,True
S8281,P15274,three_point,True
S8282,P905,three_point,True
S8283,P3799,three_point,True
S8284,P17771,midrange,False
S8285,P2542,three_point,True
S8286,P10348,three_point,True
S8287,P10355,three_point,True
S8288,P6440,midrange,False
S8289,P7320,midrange,True
S8290,P19034,midrange,False
S8291,P16799,midrange,True
S8292,P18753,paint,True
S8293,P14980,midrange,False
S8294,P15698,midrange,False
S8295,P13647,three_point,True
S8296,P4199,midrange,False
S8297,P17449,midrange,False
S8298,P18081,paint,False
S8299,P12050,three_point,False
S8300,P13751,midrange,True
S8301,P16418,paint,False
S8302,P13203,three_point,False
S8303,P8521,three_point,True
S8304,P7895,paint,True
S8305,P16216,paint,True
S8306,P8050,paint,False
S8307,P7342,paint,True
S8308,P2746,midrange,True
S8309,P12771,midrange,False
S8310,P7277,three_point,True
S8311,P14646,three_point,False
S8312,P1817,three_point,True
S8313,P13883,three_point,False
S8314,P7057,three_point,True
S8315,P5012,midrange,True
S8316,P10788,paint,True
S8317,P8926,paint,False
S8318,P882,paint,False
S8319,P18616,paint,True
S8320,P18295,paint,True
S8321,P8685,three_point,False
S8322,P5410,midrange,True
S8323,P16630,three_point,False
S8324,P19880,midrange,False
S8325,P10115,paint,True
S8326,P15527,paint,False
S8327,P9446,paint,True
S8328,P16129,midrange,False
S8329,P15015,paint,True
S8330,P9028,paint,False
S8331,P3473,three_point,True
S8332,P10299,three_point,False
S8333,P3353,paint,False
S8334,P14131,three_point,True
S8335,P10026,three_point,True
S8336,P17710,paint,True
S8337,P7026,midrange,False
S8338,P6228,three_point,False
S8339,P1785,paint,False
S8340,P4135,three_point,True
S8341,P17148,paint,True
S8342,P14361,three_point,True
S8343,P6635,midrange,True
S8344,P16664,paint,True
S8345,P8529,three_point,False
S8346,P17990,three_point,False
S8347,P18242,three_point,True
S8348,P11258,three_point,True
S8349,P19874,three_point,True
S8350,P1652,midrange,False
S8351,P16278,paint,True
S8352,P1169,paint,False
S8353,P5744,three_point,False
S8354,P5580,midrange,True
S8355,P5271,midrange,False
S8356,P9102,midrange,True
S8357,P15500,three_point,False
S8358,P11,midrange,True
S8359,P10811,midrange,False
S8360,P937,midrange,False
S8361,P6890,three_point,False
S8362,P15959,three_point,True
S8363,P15212,paint,False
S8364,P13338,midrange,True
S8365,P11571,three_point,False
S8366,P5536,midrange,False
S8367,P4961,paint,False
S8368,P2104,paint,False
S8369,P1152,paint,True
S8370,P13928,paint,True
S8371,P8091,paint,False
S8372,P13037,midrange,False
S8373,P2887,paint,False
S8374,P17262,midrange,False
S8375,P1234,three_point,False
S8376,P16443,paint,False
S8377,P15722,midrange,True
S8378,P19168,three_point,False
S8379,P5439,midrange,False
S8380,P12296,three_point,True
S8381,P863,paint,True
S8382,P4496,three_point,True
S8383,P1765,paint,False
S8384,P819,paint,True
S8385,P6438,paint,False
S8386,P19748,paint,False
S8387,P1296,three_point,True
S8388,P8592,paint,True
S8389,P16841,three_point,True
S8390,P17071,midrange,False
S8391,P14934,midrange,True
S8392,P12749,three_point,True
S8393,P10337,three_point,False
S8394,P7207,three_point,False
S8395,P15341,midrange,False
S8396,P12710,three_point,False
S8397,P16773,three_point,True
S8398,P3827,midrange,False
S8399,P9520,three_point,True
S8400,P13667,paint,False
S8401,P2384,midrange,True
S8402,P7371,midrange,True
S8403,P1560,three_point,False
S8404,P10455,paint,True
S8405,P18869,midrange,False
S8406,P16510,paint,True
S8407,P10015,paint,False
S8408,P8670,paint,False
S8409,P14287,paint,True
S8410,P17421,paint,True
S8411,P10962,paint,False
S8412,P18469,paint,False
S8413,P2241,midrange,True
S8414,P6948,paint,False
S8415,P13085,paint,True
S8416,P16749,midrange,True
S8417,P11587,midrange,True
S8418,P6553,three_point,True
S8419,P1242,three_point,False
S8420,P17617,three_point,True
S8421,P4672,three_point,False
S8422,P4056,three_point,False
S8423,P1599,three_point,False
S8424,P9907,midrange,True
S8425,P8475,paint,False
S8426,P9357,paint,False
S8427,P14189,three_point,True
S8428,P4789,three_point,True
S8429,P568,three_point,True
S8430,P12907,midrange,False
S8431,P17697,paint,False
S8432,P17855,three_point,False
S8433,P7428,midrange,False
S8434,P10132,paint,True
S8435,P12143,three_point,False
S8436,P2558,midrange,True
S8437,P2128,three_point,False
S8438,P19387,paint,True
S8439,P11590,paint,False
S8440,P2412,three_point,True
S8441,P4308,paint,True
S8442,P593,midrange,True
S8443,P13758,midrange,False
S8444,P11843,paint,True
S8445,P7328,three_point,True
S8446,P2413,three_point,False
S8447,P5880,three_point,False
S8448,P1336,three_point,True
S8449,P5407,three_point,True
S8450,P8964,midrange,True
S8451,P1082,midrange,True
S8452,P2798,midrange,True
S8453,P10537,midrange,False
S8454,P10622,three_point,False
S8455,P3088,paint,True
S8456,P19068,paint,True
S8457,P6885,paint,True
S8458,P3355,paint,True
S8459,P5713,midrange,False
S8460,P6798,paint,True
S8461,P5936,midrange,True
S8462,P1637,midrange,True
S8463,P18622,midrange,True
S8464,P14454,midrange,True
S8465,P14199,midrange,True
S8466,P10352,midrange,False
S8467,P13497,midrange,True
S8468,P7589,three_point,False
S8469,P6913,paint,True
S8470,P15165,three_point,True
S8471,P9460,three_point,False
S8472,P10010,three_point,True
S8473,P18540,midrange,True
S8474,P8654,midrange,False
S8475,P9913,paint,False
S8476,P16397,three_point,False
S8477,P17813,paint,False
S8478,P4194,three_point,True
S8479,P8991,midrange,False
S8480,P8916,three_point,False
S8481,P17574,midrange,False
S8482,P1757,three_point,True
S8483,P19073,paint,True
S8484,P1813,three_point,False
S8485,P2314,paint,False
S8486,P15631,midrange,True
S8487,P8678,paint,False
S8488,P11524,paint,False
S8489,P11726,three_point,True
S8490,P612,three_point,False
S8491,P5916,midrange,True
S8492,P14939,paint,True
S8493,P5363,midrange,False
S8494,P7266,paint,True
S8495,P10903,three_point,True
S8496,P15260,three_point,False
S8497,P19964,paint,True
S8498,P12602,three_point,True
S8499,P7043,three_point,False
S8500,P3321,midrange,False
S8501,P7075,three_point,True
S8502,P7342,midrange,True
S8503,P13704,three_point,True
S8504,P188,midrange,False
S8505,P10762,three_point,False
S8506,P11003,midrange,False
S8507,P12586,paint,True
S8508,P3822,three_point,True
S8509,P14282,midrange,False
S8510,P19032,midrange,True
S8511,P9918,paint,True
S8512,P5633,midrange,False
S8513,P17415,three_point,True
S8514,P6059,paint,False
S8515,P12094,paint,True
S8516,P3290,midrange,True
S8517,P1534,three_point,True
S8518,P7172,three_point,True
S8519,P3457,three_point,False
S8520,P12258,midrange,True
S8521,P13780,paint,False
S8522,P2455,three_point,True
S8523,P4082,midrange,True
S8524,P3461,paint,False
S8525,P19489,three_point,True
S8526,P17825,paint,False
S8527,P4915,paint,True
S8528,P7737,three_point,True
S8529,P253,three_point,False
S8530,P8029,three_point,False
S8531,P1561,paint,True
S8532,P2490,midrange,True
S8533,P4574,midrange,False
S8534,P13628,three_point,True
S8535,P6384,midrange,True
S8536,P548,midrange,True
S8537,P7486,three_point,True
S8538,P11899,paint,True
S8539,P14913,midrange,False
S8540,P19476,three_point,False
S8541,P11078,paint,False
S8542,P19058,midrange,False
S8543,P10487,three_point,False
S8544,P8278,midrange,True
S8545,P14268,three_point,False
S8546,P12763,paint,True
S8547,P546,paint,True
S8548,P14669,paint,False
S8549,P3141,paint,False
S8550,P7707,three_point,True
S8551,P15616,midrange,False
S8552,P18620,three_point,False
S8553,P16913,midrange,False
S8554,P18193,paint,False
S8555,P18580,three_point,True
S8556,P11547,midrange,False
S8557,P13783,paint,False
S8558,P3339,three_point,True
S8559,P6306,paint,False
S8560,P2433,midrange,True
S8561,P15509,midrange,True
S8562,P5246,midrange,True
S8563,P19959,midrange,False
S8564,P6376,midrange,False
S8565,P5284,paint,False
S8566,P1142,paint,False
S8567,P825,three_point,True
S8568,P17606,paint,True
S8569,P16119,paint,True
S8570,P2111,midrange,False
S8571,P12882,three_point,True
S8572,P12750,three_point,True
S8573,P12028,paint,True
S8574,P16863,paint,False
S8575,P811,three_point,True
S8576,P19112,midrange,True
S8577,P3318,midrange,True
S8578,P17729,paint,False
S8579,P2360,paint,False
S8580,P7109,midrange,False
S8581,P13005,midrange,False
S8582,P5174,paint,True
S8583,P12552,paint,True
S8584,P15673,three_point,True
S8585,P16526,paint,False
S8586,P1718,midrange,False
S8587,P18348,midrange,False
S8588,P17656,three_point,False
S8589,P2356,three_point,False
S8590,P6426,three_point,False
S8591,P254,three_point,False
S8592,P17023,three_point,True
S8593,P10021,paint,False
S8594,P8709,paint,True
S8595,P7870,midrange,False
S8596,P125,three_point,False
S8597,P368,midrange,False
S8598,P1038,three_point,True
S8599,P8744,three_point,True
S8600,P12156,paint,False
S8601,P505,three_point,True
S8602,P3198,paint,False
S8603,P14744,midrange,False
S8604,P13774,paint,True
S8605,P18191,paint,False
S8606,P1270,midrange,True
S8607,P3132,midrange,True
S8608,P6916,midrange,True
S8609,P12842,three_point,True
S8610,P13048,midrange,True
S8611,P19391,midrange,False
S8612,P18541,three_point,False
S8613,P12564,three_point,False
S8614,P19856,midrange,False
S8615,P3223,three_point,False
S8616,P11823,midrange,True
S8617,P1177,paint,False
S8618,P10800,three_point,True
S8619,P7097,midrange,False
S8620,P5224,midrange,False
S8621,P828,paint,False
S8622,P7047,midrange,True
S8623,P5511,paint,False
S8624,P7652,three_point,False
S8625,P15391,three_point,False
S8626,P1453,paint,True
S8627,P19250,midrange,True
S8628,P19122,midrange,True
S8629,P752,midrange,False
S8630,P8724,midrange,False
S8631,P12845,midrange,True
S8632,P3943,paint,False
S8633,P17285,paint,False
S8634,P993,paint,False
S8635,P19605,midrange,True
S8636,P16632,midrange,True
S8637,P14322,midrange,True
S8638,P17049,three_point,False
S8639,P1077,paint,False
S8640,P10246,midrange,False
S8641,P19795,midrange,True
S8642,P12590,paint,False
S8643,P10103,paint,False
S8644,P13187,paint,False
S8645,P659,three_point,False
S8646,P248,paint,False
S8647,P5215,three_point,False
S8648,P9080,three_point,True
S8649,P572,midrange,False
S8650,P3023,three_point,True
S8651,P13794,midrange,False
S8652,P12956,midrange,True
S8653,P13673,midrange,True
S8654,P12116,paint,False
S8655,P12780,three_point,True
S8656,P880,three_point,True
S8657,P15411,three_point,False
S8658,P6533,paint,False
S8659,P6391,midrange,True
S8660,P11237,paint,True
S8661,P4590,midrange,False
S8662,P11852,midrange,True
S8663,P16393,paint,True
S8664,P8757,paint,False
S8665,P15113,midrange,False
S8666,P2193,paint,True
S8667,P14824,midrange,True
S8668,P600,paint,False
S8669,P3722,three_point,False
S8670,P8964,midrange,False
S8671,P1356,midrange,True
S8672,P258,midrange,False
S8673,P12061,midrange,False
S8674,P13690,paint,False
S8675,P94,three_point,True
S8676,P10142,three_point,True
S8677,P10656,paint,True
S8678,P5397,midrange,False
S8679,P9875,three_point,True
S8680,P4414,midrange,False
S8681,P1964,three_point,True
S8682,P1216,paint,True
S8683,P2346,paint,True
S8684,P7514,paint,True
S8685,P4917,three_point,False
S8686,P1214,midrange,False
S8687,P8077,paint,False
S8688,P19427,three_point,False
S8689,P14684,three_point,True
S8690,P3711,three_point,False
S8691,P19193,paint,False
S8692,P1216,three_point,False
S8693,P919,midrange,False
S8694,P1265,midrange,False
S8695,P3388,paint,True
S8696,P7578,paint,False
S8697,P17102,paint,True
S8698,P5949,three_point,False
S8699,P3151,three_point,True
S8700,P2208,three_point,True
S8701,P11652,three_point,True
S8702,P4199,midrange,False
S8703,P15078,three_point,False
S8704,P13441,paint,True
S8705,P18757,paint,True
S8706,P12482,paint,False
S8707,P17585,midrange,False
S8708,P19824,three_point,True
S8709,P19431,three_point,True
S8710,P2273,paint,False
S8711,P17854,paint,False
S8712,P9381,paint,True
S8713,P13208,paint,False
S8714,P19411,paint,False
S8715,P5867,three_point,False
S8716,P9573,midrange,True
S8717,P3958,paint,True
S8718,P994,three_point,False
S8719,P18585,midrange,True
S8720,P11578,midrange,False
S8721,P13267,three_point,False
S8722,P1793,three_point,False
S8723,P17945,three_point,True
S8724,P54,paint,False
S8725,P19253,three_point,True
S8726,P12905,three_point,True
S8727,P10929,paint,True
S8728,P10964,midrange,True
S8729,P8894,three_point,True
S8730,P3592,midrange,True
S8731,P6169,paint,True
S8732,P3539,midrange,False
S8733,P3885,midrange,False
S8734,P14402,paint,False
S8735,P10681,paint,False
S8736,P18098,three_point,False
S8737,P17191,midrange,False
S8738,P8277,midrange,True
S8739,P9332,midrange,True
S8740,P10043,paint,True
S8741,P9848,three_point,False
S8742,P12221,midrange,False
S8743,P1017,paint,False
S8744,P13213,three_point,False
S8745,P15506,paint,False
S8746,P8435,paint,True
S8747,P19411,three_point,False
S8748,P13320,paint,True
S8749,P15367,three_point,True
S8750,P8215,paint,False
S8751,P2445,paint,False
S8752,P7939,paint,False
S8753,P1091,three_point,True
S8754,P6810,midrange,True
S8755,P11179,midrange,False
S8756,P8797,paint,True
S8757,P19000,midrange,False
S8758,P13353,three_point,True
S8759,P17596,three_point,True
S8760,P8649,midrange,False
S8761,P19302,paint,True
S8762,P5426,midrange,False
S8763,P16322,midrange,True
S8764,P12502,paint,False
S8765,P18174,midrange,False
S8766,P15414,midrange,True
S8767,P8159,three_point,True
S8768,P4182,three_point,False
S8769,P11143,three_point,True
S8770,P10771,paint,False
S8771,P17129,three_point,False
S8772,P13055,three_point,True
S8773,P6489,three_point,False
S8774,P1174,midrange,False
S8775,P6528,three_point,True
S8776,P14594,three_point,True
S8777,P4623,three_point,True
S8778,P8017,paint,False
S8779,P8359,paint,False
S8780,P7680,midrange,False
S8781,P2402,midrange,True
S8782,P13290,midrange,False
S8783,P5502,paint,True
S8784,P1516,three_point,False
S8785,P11348,midrange,False
S8786,P2765,paint,False
S8787,P3166,midrange,False
S8788,P5899,three_point,False
S8789,P8606,three_point,True
S8790,P16244,paint,False
S8791,P17219,midrange,True
S8792,P12415,paint,False
S8793,P6155,midrange,False
S8794,P4893,paint,False
S8795,P8320,paint,True
S8796,P9806,midrange,True
S8797,P4287,midrange,True
S8798,P9223,three_point,True
S8799,P13231,paint,False
S8800,P9753,three_point,True
S8801,P11493,paint,True
S8802,P12084,paint,False
S8803,P6117,three_point,False
S8804,P2849,paint,False
S8805,P17095,paint,False
S8806,P10328,midrange,False
S8807,P10430,three_point,True
S8808,P15007,paint,False
S8809,P3695,midrange,False
S8810,P307,three_point,True
S8811,P14127,midrange,False
S8812,P11624,paint,True
S8813,P9513,paint,True
S8814,P8058,midrange,True
S8815,P19215,midrange,False
S8816,P14195,midrange,False
S8817,P5097,three_point,True
S8818,P19870,midrange,True
S8819,P18435,paint,True
S8820,P14948,paint,True
S8821,P61,three_point,True
S8822,P12142,paint,True
S8823,P1167,midrange,False
S8824,P10839,paint,True
S8825,P6646,midrange,True
S8826,P1093,three_point,True
S8827,P14545,three_point,False
S8828,P12017,paint,False
S8829,P7507,three_point,True
S8830,P12428,paint,True
S8831,P14705,three_point,True
S8832,P2349,three_point,False
S8833,P1455,midrange,True
S8834,P18695,three_point,True
S8835,P14478,midrange,False
S8836,P5485,three_point,True
S8837,P7260,three_point,False
S8838,P6811,three_point,True
S8839,P14160,paint,False
S8840,P3567,paint,False
S8841,P18857,paint,True
S8842,P5920,midrange,True
S8843,P7658,paint,True
S8844,P5140,midrange,False
S8845,P13312,paint,True
S8846,P8050,midrange,False
S8847,P19253,paint,False
S8848,P3863,paint,False
S8849,P10104,midrange,False
S8850,P17839,midrange,False
S8851,P5100,midrange,False
S8852,P477,three_point,True
S8853,P18633,paint,False
S8854,P2250,midrange,False
S8855,P5860,paint,True
S8856,P3484,three_point,False
S8857,P2800,midrange,False
S8858,P1105,midrange,True
S8859,P3767,paint,False
S8860,P11803,three_point,True
S8861,P7267,paint,False
S8862,P3315,paint,True
S8863,P12406,paint,False
S8864,P1861,midrange,True
S8865,P18249,midrange,True
S8866,P5002,midrange,True
S8867,P11685,midrange,False
S8868,P14634,paint,False
S8869,P15025,paint,False
S8870,P5988,three_point,True
S8871,P980,three_point,True
S8872,P496,paint,True
S8873,P9119,midrange,False
S8874,P18066,paint,True
S8875,P15522,midrange,False
S8876,P7339,three_point,True
S8877,P18003,midrange,True
S8878,P8752,midrange,False
S8879,P12232,three_point,True
S8880,P10018,three_point,False
S8881,P15891,midrange,True
S8882,P12167,three_point,False
S8883,P9860,midrange,False
S8884,P9726,three_point,False
S8885,P9985,paint,True
S8886,P1194,three_point,True
S8887,P18602,three_point,True
S8888,P1408,midrange,True
S8889,P6479,three_point,True
S8890,P3410,paint,True
S8891,P15503,paint,True
S8892,P6314,midrange,True
S8893,P3989,paint,False
S8894,P5040,midrange,True
S8895,P4456,three_point,True
S8896,P14626,paint,True
S8897,P18984,midrange,True
S8898,P9012,midrange,False
S8899,P18804,three_point,False
S8900,P8736,three_point,True
S8901,P12079,midrange,True
S8902,P19189,midrange,True
S8903,P558,midrange,True
S8904,P19806,midrange,False
S8905,P8110,three_point,True
S8906,P7585,paint,False
S8907,P5945,three_point,True
S8908,P11656,three_point,False
S8909,P1122,midrange,False
S8910,P13646,midrange,False
S8911,P962,paint,False
S8912,P17216,three_point,True
S8913,P6565,paint,True
S8914,P575,midrange,False
S8915,P129,midrange,True
S8916,P791,paint,False
S8917,P6401,midrange,True
S8918,P5191,midrange,True
S8919,P4680,midrange,True
S8920,P18132,midrange,False
S8921,P10579,midrange,True
S8922,P19707,three_point,False
S8923,P3820,paint,True
S8924,P11456,paint,False
S8925,P16552,midrange,False
S8926,P7402,midrange,False
S8927,P12258,midrange,False
S8928,P3172,three_point,False
S8929,P18830,paint,True
S8930,P13996,three_point,False
S8931,P940,paint,False
S8932,P11960,paint,False
S8933,P13134,midrange,False
S8934,P2737,midrange,False
S8935,P3517,midrange,False
S8936,P9026,midrange,False
S8937,P9314,three_point,True
S8938,P2801,three_point,False
S8939,P5434,midrange,False
S8940,P2182,three_point,False
S8941,P18269,three_point,False
S8942,P16870,three_point,False
S8943,P7173,paint,False
S8944,P10694,three_point,True
S8945,P19418,midrange,False
S8946,P18431,paint,False
S8947,P12144,midrange,True
S8948,P4912,paint,True
S8949,P7728,midrange,False
S8950,P18729,midrange,False
S8951,P3090,three_point,True
S8952,P9456,three_point,False
S8953,P4506,midrange,False
S8954,P17832,midrange,True
S8955,P9656,paint,False
S8956,P1045,midrange,False
S8957,P2220,three_point,True
S8958,P7945,midrange,False
S8959,P15247,three_point,True
S8960,P16538,paint,True
S8961,P5159,paint,False
S8962,P10968,paint,True
S8963,P1934,paint,False
S8964,P14592,midrange,True
S8965,P3754,midrange,False
S8966,P5294,three_point,False
S8967,P10893,paint,True
S8968,P5267,paint,True
S8969,P5556,midrange,False
S8970,P15152,paint,False
S8971,P1180,midrange,False
S8972,P3748,midrange,True
S8973,P15487,three_point,False
S8974,P6654,three_point,False
S8975,P3205,three_point,True
S8976,P738,paint,True
S8977,P10901,midrange,False
S8978,P7296,midrange,False
S8979,P2670,paint,True
S8980,P18299,midrange,True
S8981,P9262,paint,True
S8982,P1740,paint,False
S8983,P18261,paint,True
S8984,P9234,midrange,True
S8985,P12242,three_point,True
S8986,P2396,paint,False
S8987,P7619,paint,True
S8988,P6772,midrange,True
S8989,P8707,three_point,False
S8990,P8721,paint,True
S8991,P10494,three_point,True
S8992,P13303,three_point,True
S8993,P7691,midrange,True
S8994,P10409,midrange,True
S8995,P17741,paint,True
S8996,P11667,three_point,False
S8997,P15977,three_point,False
S8998,P3864,midrange,False
S8999,P2536,midrange,True
S9000,P3241,midrange,False
S9001,P12298,paint,False
S9002,P3512,three_point,False
S9003,P4509,three_point,True
S9004,P5334,midrange,True
S9005,P6676,paint,True
S9006,P18176,three_point,True
S9007,P9103,three_point,False
S9008,P5730,three_point,False
S9009,P9297,paint,False
S9010,P8583,three_point,True
S9011,P12,three_point,True
S9012,P13477,midrange,True
S9013,P9262,three_point,True
S9014,P5447,three_point,False
S9015,P18099,midrange,False
S9016,P7828,paint,True
S9017,P406,midrange,False
S9018,P3673,paint,False
S9019,P963,midrange,True
S9020,P2917,three_point,True
S9021,P15839,midrange,True
S9022,P16026,midrange,True
S9023,P7867,midrange,True
S9024,P8961,three_point,True
S9025,P10906,three_point,True
S9026,P5421,midrange,True
S9027,P1025,paint,False
S9028,P9724,three_point,True
S9029,P14217,three_point,True
S9030,P7836,three_point,True
S9031,P12112,midrange,True
S9032,P4498,midrange,False
S9033,P5256,paint,False
S9034,P2206,three_point,True
S9035,P2068,three_point,True
S9036,P3519,paint,True
S9037,P150,three_point,True
S9038,P6579,midrange,False
S9039,P10669,three_point,True
S9040,P15182,paint,True
S9041,P6332,midrange,True
S9042,P2618,paint,False
S9043,P15773,paint,False
S9044,P2462,three_point,False
S9045,P12527,midrange,True
S9046,P4020,three_point,True
S9047,P15836,midrange,False
S9048,P18854,three_point,False
S9049,P4170,paint,False
S9050,P1629,three_point,False
S9051,P19050,paint,True
S9052,P16384,paint,True
S9053,P2157,three_point,True
S9054,P4887,paint,True
S9055,P16536,three_point,False
S9056,P14885,midrange,False
S9057,P2879,three_point,False
S9058,P804,paint,False
S9059,P5980,midrange,False
S9060,P16674,paint,True
S9061,P2170,paint,False
S9062,P18641,midrange,True
S9063,P2177,paint,True
S9064,P1503,midrange,True
S9065,P1719,paint,True
S9066,P8362,three_point,False
S9067,P19064,three_point,True
S9068,P14347,midrange,True
S9069,P541,paint,True
S9070,P12846,paint,True
S9071,P5171,paint,True
S9072,P15292,three_point,True
S9073,P12055,three_point,True
S9074,P14891,paint,False
S9075,P4721,three_point,True
S9076,P10615,midrange,False
S9077,P9336,midrange,True
S9078,P15621,midrange,True
S9079,P1878,three_point,True
S9080,P15147,midrange,False
S9081,P19457,midrange,True
S9082,P3420,midrange,True
S9083,P19329,paint,True
S9084,P19648,three_point,True
S9085,P4598,paint,True
S9086,P19639,three_point,False
S9087,P19251,paint,False
S9088,P2910,midrange,False
S9089,P4724,three_point,False
S9090,P8516,three_point,True
S9091,P14440,three_point,False
S9092,P1102,paint,False
S9093,P18518,three_point,True
S9094,P15143,midrange,True
S9095,P13040,paint,True
S9096,P17430,midrange,False
S9097,P3651,three_point,False
S9098,P16237,paint,False
S9099,P19570,paint,False
S9100,P12618,three_point,True
S9101,P13640,paint,True
S9102,P8200,midrange,False
S9103,P13201,midrange,True
S9104,P468,midrange,True
S9105,P2689,paint,True
S9106,P11610,three_point,False
S9107,P5781,three_point,False
S9108,P16789,midrange,True
S9109,P14423,three_point,False
S9110,P9081,three_point,True
S9111,P5737,three_point,True
S9112,P2880,paint,False
