game_id,player_id,points,assists,rebounds,game_date
G17522,P17522,31,1,17,2023-02-25
G17523,P17523,21,0,15,2023-08-18
G17524,P17524,43,8,3,2023-02-26
G17525,P17525,16,1,15,2023-01-06
G17526,P17526,1,5,5,2023-07-01
G17527,P17527,33,0,4,2023-02-28
G17528,P17528,48,11,18,2023-01-22
G17529,P17529,47,6,13,2023-04-01
G17530,P17530,13,13,0,2023-05-05
G17531,P17531,11,8,19,2023-04-07
G17532,P17532,28,15,9,2023-02-05
G17533,P17533,31,14,19,2023-02-26
G17534,P17534,42,13,4,2023-10-01
G17535,P17535,30,9,8,2023-05-17
G17536,P17536,21,1,6,2023-01-27
G17537,P17537,14,12,2,2023-12-07
G17538,P17538,19,6,8,2023-07-19
G17539,P17539,9,2,0,2023-07-09
G17540,P17540,10,5,16,2023-01-13
G17541,P17541,18,15,6,2023-04-07
G17542,P17542,33,4,16,2023-03-04
G17543,P17543,37,5,12,2023-08-05
G17544,P17544,15,14,3,2023-12-13
G17545,P17545,20,3,15,2023-03-22
G17546,P17546,44,4,14,2023-10-25
G17547,P17547,12,14,20,2023-02-03
G17548,P17548,29,10,17,2023-09-12
G17549,P17549,15,12,9,2023-03-30
G17550,P17550,22,11,6,2023-10-05
G17551,P17551,4,10,9,2023-08-23
G17552,P17552,20,1,12,2023-08-15
G17553,P17553,15,0,7,2023-09-14
G17554,P17554,11,7,19,2023-08-01
G17555,P17555,45,15,3,2023-09-20
G17556,P17556,23,9,3,2023-05-29
G17557,P17557,27,0,0,2023-03-02
G17558,P17558,38,8,7,2023-10-31
G17559,P17559,36,15,0,2023-02-04
G17560,P17560,0,3,12,2023-09-09
G17561,P17561,46,13,17,2023-01-23
G17562,P17562,30,5,9,2023-10-06
G17563,P17563,36,13,4,2023-04-19
G17564,P17564,8,5,16,2023-12-04
G17565,P17565,45,3,12,2023-08-23
G17566,P17566,42,14,20,2023-11-20
G17567,P17567,8,14,12,2023-07-08
G17568,P17568,10,11,2,2023-07-17
G17569,P17569,35,14,4,2023-09-02
G17570,P17570,18,12,7,2023-07-05
G17571,P17571,19,8,11,2023-10-07
G17572,P17572,40,2,6,2023-03-02
G17573,P17573,40,1,9,2023-06-20
G17574,P17574,15,6,11,2023-01-25
G17575,P17575,43,11,0,2023-12-03
G17576,P17576,24,13,20,2023-02-15
G17577,P17577,14,2,6,2023-12-25
G17578,P17578,49,4,4,2023-12-30
G17579,P17579,3,14,13,2023-06-07
G17580,P17580,18,15,9,2023-11-11
G17581,P17581,5,8,7,2023-05-29
G17582,P17582,4,6,10,2023-07-27
G17583,P17583,26,0,18,2023-08-16
G17584,P17584,45,11,3,2023-08-29
G17585,P17585,27,8,12,2023-01-17
G17586,P17586,18,4,12,2023-03-22
G17587,P17587,16,13,6,2023-05-08
G17588,P17588,45,11,12,2023-07-07
G17589,P17589,41,13,10,2023-02-18
G17590,P17590,11,8,15,2023-01-17
G17591,P17591,3,5,15,2023-07-31
G17592,P17592,37,12,13,2023-09-25
G17593,P17593,38,15,5,2023-11-20
G17594,P17594,25,2,8,2023-06-13
G17595,P17595,16,3,19,2023-01-18
G17596,P17596,28,10,1,2023-09-18
G17597,P17597,13,6,7,2023-09-12
G17598,P17598,43,8,2,2023-06-11
G17599,P17599,29,0,6,2023-09-23
G17600,P17600,6,8,15,2023-02-28
G17601,P17601,9,14,11,2023-09-17
G17602,P17602,32,1,2,2023-12-15
G17603,P17603,4,11,5,2023-11-01
G17604,P17604,33,1,8,2023-06-21
G17605,P17605,46,11,7,2023-05-24
G17606,P17606,38,9,15,2023-06-06
G17607,P17607,34,11,2,2023-12-26
G17608,P17608,1,2,10,2023-07-06
G17609,P17609,2,0,6,2023-12-02
G17610,P17610,41,14,19,2023-12-16
G17611,P17611,21,9,5,2023-08-08
G17612,P17612,36,12,10,2023-08-07
G17613,P17613,23,4,10,2023-10-15
G17614,P17614,24,6,0,2023-06-18
G17615,P17615,8,6,8,2023-01-07
G17616,P17616,46,2,8,2023-01-13
G17617,P17617,6,0,18,2023-08-21
G17618,P17618,6,3,7,2023-04-28
G17619,P17619,5,1,19,2023-07-11
G17620,P17620,11,14,12,2023-01-08
G17621,P17621,21,4,18,2023-11-30
G17622,P17622,24,12,10,2023-08-03
G17623,P17623,0,5,12,2023-06-10
G17624,P17624,35,12,11,2023-12-24
G17625,P17625,5,0,14,2023-03-21
G17626,P17626,31,4,17,2023-03-15
G17627,P17627,35,15,3,2023-03-22
G17628,P17628,30,5,6,2023-03-11
G17629,P17629,0,1,14,2023-09-01
G17630,P17630,1,1,0,2023-07-09
G17631,P17631,41,15,19,2023-03-18
G17632,P17632,49,15,17,2023-11-12
G17633,P17633,7,3,17,2023-09-25
G17634,P17634,16,14,17,2023-06-05
G17635,P17635,43,14,16,2023-10-03
G17636,P17636,19,1,9,2023-05-19
G17637,P17637,11,11,2,2023-01-24
G17638,P17638,34,14,0,2023-03-19
G17639,P17639,42,15,7,2023-04-21
G17640,P17640,19,7,7,2023-02-08
G17641,P17641,27,8,15,2023-09-12
G17642,P17642,9,9,16,2023-01-06
G17643,P17643,47,3,14,2023-11-29
G17644,P17644,50,11,15,2023-06-11
G17645,P17645,24,5,4,2023-05-17
G17646,P17646,30,4,10,2023-03-24
G17647,P17647,39,11,10,2023-08-08
G17648,P17648,39,12,20,2023-12-06
G17649,P17649,27,9,16,2023-05-05
G17650,P17650,24,7,14,2023-05-13
G17651,P17651,31,1,16,2023-02-21
G17652,P17652,12,4,9,2023-10-12
G17653,P17653,46,9,16,2023-11-29
G17654,P17654,18,14,11,2023-11-23
G17655,P17655,9,9,1,2023-02-04
G17656,P17656,1,1,10,2023-02-16
G17657,P17657,7,13,6,2023-04-04
G17658,P17658,46,11,10,2023-10-18
G17659,P17659,29,13,9,2023-03-03
G17660,P17660,17,13,6,2023-04-06
G17661,P17661,22,0,10,2023-04-14
G17662,P17662,45,8,11,2023-09-27
G17663,P17663,21,5,14,2023-03-02
G17664,P17664,22,5,13,2023-09-09
G17665,P17665,26,5,19,2023-10-12
G17666,P17666,37,2,19,2023-05-11
G17667,P17667,20,8,13,2023-10-15
G17668,P17668,27,10,2,2023-12-16
G17669,P17669,19,2,8,2023-03-06
G17670,P17670,1,12,20,2023-09-18
G17671,P17671,45,1,10,2023-03-29
G17672,P17672,12,7,4,2023-08-06
G17673,P17673,27,12,13,2023-06-02
G17674,P17674,7,11,16,2023-06-10
G17675,P17675,7,0,6,2023-06-12
G17676,P17676,41,11,1,2023-06-19
G17677,P17677,22,13,19,2023-08-24
G17678,P17678,41,5,2,2023-11-22
G17679,P17679,34,0,11,2023-08-04
G17680,P17680,41,15,8,2023-12-10
G17681,P17681,50,7,12,2023-12-27
G17682,P17682,47,7,1,2023-01-21
G17683,P17683,8,9,6,2023-09-09
G17684,P17684,47,5,4,2023-02-21
G17685,P17685,26,4,1,2023-01-16
G17686,P17686,43,2,16,2023-03-30
G17687,P17687,36,10,3,2023-05-30
G17688,P17688,22,9,6,2023-06-09
G17689,P17689,5,13,1,2023-03-20
G17690,P17690,7,15,13,2023-03-18
G17691,P17691,43,5,10,2023-08-03
G17692,P17692,41,12,14,2023-10-30
G17693,P17693,27,5,0,2023-01-30
G17694,P17694,12,13,0,2023-02-12
G17695,P17695,0,3,17,2023-06-21
G17696,P17696,17,5,19,2023-10-12
G17697,P17697,36,15,19,2023-05-06
G17698,P17698,49,7,8,2023-09-19
G17699,P17699,18,3,19,2023-02-21
G17700,P17700,34,13,7,2023-04-27
G17701,P17701,4,14,6,2023-02-14
G17702,P17702,17,9,6,2023-06-16
G17703,P17703,47,7,18,2023-10-16
G17704,P17704,6,9,4,2023-08-01
G17705,P17705,44,1,7,2023-02-18
G17706,P17706,14,14,6,2023-12-28
G17707,P17707,16,5,9,2023-06-09
G17708,P17708,39,2,5,2023-04-20
G17709,P17709,44,11,12,2023-11-30
G17710,P17710,49,10,14,2023-12-23
G17711,P17711,22,0,5,2023-07-31
G17712,P17712,32,2,19,2023-03-21
G17713,P17713,16,13,16,2023-03-07
G17714,P17714,43,2,9,2023-05-08
G17715,P17715,6,12,0,2023-05-22
G17716,P17716,7,14,8,2023-09-21
G17717,P17717,3,12,18,2024-01-01
G17718,P17718,17,13,9,2023-02-15
G17719,P17719,25,15,2,2023-07-07
G17720,P17720,26,7,20,2023-11-14
G17721,P17721,45,15,16,2023-11-29
G17722,P17722,33,0,7,2023-04-18
G17723,P17723,1,5,7,2023-06-08
G17724,P17724,16,0,16,2023-07-02
G17725,P17725,37,3,0,2023-03-09
G17726,P17726,41,5,13,2023-06-08
G17727,P17727,3,13,0,2023-03-31
G17728,P17728,47,3,3,2023-06-03
G17729,P17729,11,3,19,2023-10-08
G17730,P17730,17,7,16,2023-05-02
G17731,P17731,22,11,3,2023-05-02
G17732,P17732,29,15,12,2023-04-05
G17733,P17733,3,14,17,2023-10-30
G17734,P17734,14,3,2,2023-10-11
G17735,P17735,9,14,15,2023-01-17
G17736,P17736,35,15,0,2023-12-22
G17737,P17737,7,3,11,2023-05-26
G17738,P17738,14,6,1,2023-10-01
G17739,P17739,18,7,11,2023-12-11
G17740,P17740,27,11,18,2023-09-02
G17741,P17741,38,11,19,2023-02-18
G17742,P17742,32,7,10,2023-03-30
G17743,P17743,23,7,20,2023-02-26
G17744,P17744,42,13,13,2023-05-03
G17745,P17745,20,2,5,2023-03-20
G17746,P17746,18,15,5,2023-11-22
G17747,P17747,25,2,10,2023-11-23
G17748,P17748,22,7,20,2023-05-03
G17749,P17749,20,8,11,2023-08-28
G17750,P17750,2,10,1,2023-10-14
G17751,P17751,7,15,19,2023-07-23
G17752,P17752,23,10,18,2023-08-14
G17753,P17753,23,8,4,2023-08-18
G17754,P17754,32,8,2,2023-11-14
G17755,P17755,39,15,14,2023-07-02
G17756,P17756,50,4,1,2023-02-09
G17757,P17757,1,8,9,2023-02-17
G17758,P17758,3,3,1,2023-01-06
G17759,P17759,36,15,4,2023-12-02
G17760,P17760,29,12,12,2023-03-20
G17761,P17761,9,0,19,2023-06-18
G17762,P17762,7,2,8,2023-12-24
G17763,P17763,47,11,3,2023-01-27
G17764,P17764,20,7,19,2023-06-06
G17765,P17765,17,1,6,2023-05-29
G17766,P17766,45,13,8,2023-03-17
G17767,P17767,34,13,7,2023-09-06
G17768,P17768,33,1,6,2023-02-05
G17769,P17769,7,14,16,2023-01-11
G17770,P17770,41,0,9,2023-02-20
G17771,P17771,35,8,14,2023-11-07
G17772,P17772,50,11,9,2023-05-13
G17773,P17773,39,8,9,2023-06-28
G17774,P17774,19,9,18,2023-05-03
G17775,P17775,10,0,3,2023-06-13
G17776,P17776,25,2,19,2023-05-20
G17777,P17777,7,15,2,2023-02-08
G17778,P17778,5,10,14,2023-08-09
G17779,P17779,34,0,7,2023-11-30
G17780,P17780,0,0,19,2023-11-22
G17781,P17781,33,2,15,2023-10-24
G17782,P17782,0,7,9,2023-03-09
G17783,P17783,40,3,8,2023-06-24
G17784,P17784,4,13,18,2023-03-30
G17785,P17785,40,15,5,2023-04-25
G17786,P17786,10,9,17,2023-06-05
G17787,P17787,14,0,3,2023-01-02
G17788,P17788,45,0,9,2023-06-17
G17789,P17789,0,6,5,2023-08-14
G17790,P17790,25,14,6,2023-05-12
G17791,P17791,38,1,0,2023-05-27
G17792,P17792,23,10,10,2023-07-06
G17793,P17793,43,12,6,2023-09-14
G17794,P17794,50,11,5,2023-04-16
G17795,P17795,44,7,2,2023-12-03
G17796,P17796,1,15,19,2023-10-31
G17797,P17797,10,6,12,2023-02-11
G17798,P17798,7,12,7,2023-08-11
G17799,P17799,26,7,16,2023-05-17
G17800,P17800,28,14,11,2023-06-05
G17801,P17801,30,3,16,2023-10-12
G17802,P17802,0,7,7,2023-01-11
G17803,P17803,40,3,19,2023-07-17
G17804,P17804,50,2,13,2023-03-27
G17805,P17805,47,5,12,2023-10-20
G17806,P17806,1,5,16,2023-10-06
G17807,P17807,44,3,5,2023-11-15
G17808,P17808,18,10,18,2023-03-11
G17809,P17809,42,9,15,2023-03-27
G17810,P17810,2,6,5,2023-11-09
G17811,P17811,10,6,17,2023-05-24
G17812,P17812,7,5,14,2023-03-12
G17813,P17813,46,0,12,2023-07-07
G17814,P17814,5,0,12,2023-09-30
G17815,P17815,33,14,6,2023-03-17
G17816,P17816,37,6,8,2023-01-20
G17817,P17817,19,12,19,2023-07-03
G17818,P17818,42,6,14,2023-06-03
G17819,P17819,3,10,1,2023-05-23
G17820,P17820,19,10,14,2023-01-24
G17821,P17821,20,14,20,2023-09-21
G17822,P17822,16,7,13,2023-05-06
G17823,P17823,28,10,20,2023-09-27
G17824,P17824,12,7,8,2023-08-01
G17825,P17825,5,3,4,2023-05-11
G17826,P17826,48,2,19,2023-04-19
G17827,P17827,20,6,2,2023-04-26
G17828,P17828,20,15,2,2023-08-11
G17829,P17829,4,12,6,2023-10-29
G17830,P17830,16,7,0,2023-02-28
G17831,P17831,36,6,2,2023-03-19
G17832,P17832,23,11,6,2023-06-11
G17833,P17833,42,13,7,2023-02-02
G17834,P17834,30,15,5,2023-08-08
G17835,P17835,50,12,6,2023-05-14
G17836,P17836,20,10,14,2023-06-06
G17837,P17837,44,9,6,2023-12-27
G17838,P17838,10,7,9,2023-09-03
G17839,P17839,48,1,8,2023-09-10
G17840,P17840,32,11,6,2023-06-23
G17841,P17841,20,3,8,2023-08-05
G17842,P17842,4,1,13,2023-02-01
G17843,P17843,48,1,18,2023-08-24
G17844,P17844,34,7,9,2023-03-08
G17845,P17845,16,7,6,2023-12-25
G17846,P17846,15,8,20,2023-05-05
G17847,P17847,32,0,0,2023-07-03
G17848,P17848,31,9,12,2023-05-09
G17849,P17849,49,8,8,2023-02-26
G17850,P17850,20,0,19,2023-07-25
G17851,P17851,38,13,6,2023-11-09
G17852,P17852,39,5,12,2023-01-11
G17853,P17853,2,15,2,2023-05-02
G17854,P17854,29,10,6,2023-04-26
G17855,P17855,22,9,10,2023-12-01
G17856,P17856,12,2,9,2023-01-30
G17857,P17857,34,12,0,2023-06-06
G17858,P17858,10,1,19,2023-08-31
G17859,P17859,38,14,12,2023-09-10
G17860,P17860,37,13,7,2023-02-17
G17861,P17861,35,9,7,2023-03-01
G17862,P17862,19,11,19,2023-05-08
G17863,P17863,28,2,12,2023-12-09
G17864,P17864,17,1,19,2023-07-26
G17865,P17865,2,3,14,2023-05-04
G17866,P17866,45,9,8,2023-05-11
G17867,P17867,24,10,14,2023-02-18
G17868,P17868,41,4,0,2023-07-31
G17869,P17869,32,3,8,2023-06-19
G17870,P17870,36,11,17,2023-11-12
G17871,P17871,40,10,17,2023-11-04
G17872,P17872,6,5,8,2023-06-15
G17873,P17873,28,12,6,2023-10-21
G17874,P17874,20,5,0,2023-03-16
G17875,P17875,46,8,10,2023-09-27
G17876,P17876,36,0,13,2023-08-17
G17877,P17877,41,5,3,2023-06-29
G17878,P17878,42,9,8,2023-01-14
G17879,P17879,37,13,3,2023-11-05
G17880,P17880,47,14,7,2023-03-17
G17881,P17881,1,11,17,2023-03-11
G17882,P17882,42,9,19,2023-02-26
G17883,P17883,50,0,5,2023-10-02
G17884,P17884,6,7,13,2023-11-27
G17885,P17885,28,13,8,2023-12-27
G17886,P17886,5,10,16,2023-09-12
G17887,P17887,6,2,20,2023-08-01
G17888,P17888,47,10,16,2023-06-19
G17889,P17889,5,12,15,2023-05-08
G17890,P17890,17,9,3,2023-10-28
G17891,P17891,41,3,0,2023-12-06
G17892,P17892,37,6,17,2023-06-28
G17893,P17893,12,2,11,2023-07-24
G17894,P17894,11,6,16,2023-05-06
G17895,P17895,22,15,11,2023-10-04
G17896,P17896,19,3,5,2023-01-31
G17897,P17897,10,9,16,2023-05-12
G17898,P17898,4,13,14,2023-04-18
G17899,P17899,20,14,14,2023-09-16
G17900,P17900,16,6,19,2023-07-16
G17901,P17901,31,13,6,2023-04-24
G17902,P17902,12,13,0,2023-12-12
G17903,P17903,17,13,14,2023-04-26
G17904,P17904,33,11,12,2023-04-12
G17905,P17905,23,6,9,2023-06-09
G17906,P17906,35,3,5,2023-08-22
G17907,P17907,18,10,19,2023-10-08
G17908,P17908,49,8,17,2023-12-08
G17909,P17909,47,12,13,2023-01-08
G17910,P17910,32,3,12,2023-10-15
G17911,P17911,37,11,17,2023-02-07
G17912,P17912,36,12,16,2023-05-27
G17913,P17913,38,0,19,2023-02-16
G17914,P17914,44,0,15,2023-06-15
G17915,P17915,31,11,20,2023-02-10
G17916,P17916,42,1,5,2023-12-10
G17917,P17917,12,15,14,2023-12-22
G17918,P17918,40,3,0,2023-04-07
G17919,P17919,3,6,11,2023-02-07
G17920,P17920,19,9,14,2023-08-15
G17921,P17921,6,8,0,2023-09-29
G17922,P17922,32,0,11,2023-09-12
G17923,P17923,4,3,14,2023-08-31
G17924,P17924,16,10,11,2023-05-05
G17925,P17925,13,6,0,2023-05-24
G17926,P17926,42,6,11,2023-10-06
G17927,P17927,31,9,7,2023-07-28
G17928,P17928,13,8,8,2023-12-23
G17929,P17929,36,12,19,2023-01-22
G17930,P17930,0,8,5,2023-10-11
G17931,P17931,12,9,20,2023-06-16
G17932,P17932,47,13,16,2023-05-28
G17933,P17933,49,15,19,2023-09-01
G17934,P17934,21,9,20,2023-06-18
G17935,P17935,15,15,3,2023-07-27
G17936,P17936,20,2,13,2023-11-02
G17937,P17937,40,15,3,2023-01-14
G17938,P17938,12,8,8,2023-12-08
G17939,P17939,44,4,0,2023-07-26
G17940,P17940,17,2,15,2023-07-03
G17941,P17941,38,3,15,2023-06-08
G17942,P17942,34,5,10,2023-07-19
G17943,P17943,19,12,2,2023-02-17
G17944,P17944,17,6,8,2023-02-24
G17945,P17945,1,6,16,2023-01-24
G17946,P17946,32,11,13,2023-02-14
G17947,P17947,6,8,19,2023-09-20
G17948,P17948,33,11,12,2023-08-05
G17949,P17949,41,6,8,2023-10-10
G17950,P17950,49,4,6,2023-04-20
G17951,P17951,45,6,17,2023-11-05
G17952,P17952,42,0,17,2023-08-05
G17953,P17953,3,2,0,2023-12-14
G17954,P17954,41,1,17,2023-12-18
G17955,P17955,9,13,12,2023-06-29
G17956,P17956,41,2,8,2023-05-12
G17957,P17957,50,15,9,2023-05-07
G17958,P17958,28,15,19,2023-02-12
G17959,P17959,7,4,20,2023-12-25
G17960,P17960,7,12,4,2023-01-25
G17961,P17961,0,6,1,2023-11-18
G17962,P17962,31,4,18,2023-02-17
G17963,P17963,21,14,7,2023-01-03
G17964,P17964,13,13,10,2023-06-17
G17965,P17965,47,6,17,2023-01-05
G17966,P17966,14,2,17,2023-10-19
G17967,P17967,13,1,18,2023-03-06
G17968,P17968,11,14,16,2023-08-06
G17969,P17969,5,9,14,2023-06-22
G17970,P17970,33,9,20,2023-04-15
G17971,P17971,18,14,13,2023-04-15
G17972,P17972,48,11,8,2023-10-10
G17973,P17973,33,2,19,2023-10-03
G17974,P17974,39,9,10,2023-05-05
G17975,P17975,5,10,8,2023-05-16
G17976,P17976,3,5,15,2023-06-20
G17977,P17977,44,15,4,2023-06-20
G17978,P17978,14,3,2,2023-11-04
G17979,P17979,39,1,6,2023-03-16
G17980,P17980,45,15,13,2023-05-18
G17981,P17981,27,0,2,2023-02-18
G17982,P17982,32,15,17,2023-09-12
G17983,P17983,26,6,5,2023-03-16
G17984,P17984,2,1,19,2023-05-31
G17985,P17985,35,6,10,2023-04-16
G17986,P17986,20,0,8,2023-09-19
G17987,P17987,24,3,18,2023-07-04
G17988,P17988,16,13,19,2023-04-30
G17989,P17989,19,0,0,2023-09-08
G17990,P17990,18,8,1,2023-11-11
G17991,P17991,6,6,13,2023-06-19
G17992,P17992,40,1,12,2023-01-10
G17993,P17993,15,14,19,2023-04-03
G17994,P17994,17,7,17,2023-07-12
G17995,P17995,35,5,1,2023-10-18
G17996,P17996,27,7,12,2023-11-05
G17997,P17997,15,6,5,2023-11-26
G17998,P17998,9,4,11,2023-09-24
G17999,P17999,4,10,11,2023-08-04
G18000,P18000,30,9,2,2024-01-01
G18001,P18001,49,6,10,2023-11-01
G18002,P18002,6,15,12,2023-10-19
G18003,P18003,43,13,11,2023-09-04
G18004,P18004,47,5,11,2023-11-29
G18005,P18005,41,12,7,2023-06-02
G18006,P18006,44,1,11,2023-04-29
G18007,P18007,19,10,4,2023-03-14
G18008,P18008,23,7,1,2023-11-06
G18009,P18009,38,6,13,2023-06-14
G18010,P18010,42,13,20,2023-06-13
G18011,P18011,40,3,11,2023-05-11
G18012,P18012,9,5,19,2023-03-09
G18013,P18013,16,13,17,2023-05-04
G18014,P18014,33,6,13,2023-02-19
G18015,P18015,2,1,17,2023-01-22
G18016,P18016,11,6,16,2023-05-08
G18017,P18017,10,1,18,2023-01-03
G18018,P18018,6,9,10,2023-04-22
G18019,P18019,36,12,3,2023-08-17
G18020,P18020,50,5,20,2023-07-16
G18021,P18021,6,9,1,2023-02-20
G18022,P18022,39,7,17,2023-07-20
G18023,P18023,43,8,10,2023-01-28
G18024,P18024,7,8,15,2023-08-08
G18025,P18025,23,0,3,2023-03-05
G18026,P18026,49,9,2,2023-10-14
G18027,P18027,20,0,13,2023-08-07
G18028,P18028,40,14,10,2023-05-04
G18029,P18029,40,5,9,2023-05-27
G18030,P18030,18,11,19,2023-10-25
G18031,P18031,25,11,16,2023-08-26
G18032,P18032,11,4,0,2023-08-09
G18033,P18033,21,3,2,2023-11-06
G18034,P18034,40,15,14,2023-07-14
G18035,P18035,18,14,19,2023-12-07
G18036,P18036,30,9,11,2023-12-25
G18037,P18037,35,14,19,2023-08-05
G18038,P18038,34,6,17,2023-12-26
G18039,P18039,31,8,4,2023-02-15
G18040,P18040,29,6,16,2023-05-18
G18041,P18041,28,2,15,2023-09-30
G18042,P18042,11,2,1,2023-03-28
G18043,P18043,44,14,11,2023-01-20
G18044,P18044,42,6,9,2023-01-31
G18045,P18045,8,15,17,2023-12-17
G18046,P18046,12,14,18,2024-01-01
G18047,P18047,36,14,15,2023-10-31
G18048,P18048,25,10,20,2023-06-03
G18049,P18049,8,14,3,2023-04-02
G18050,P18050,19,8,17,2023-11-01
G18051,P18051,25,14,10,2023-01-26
G18052,P18052,23,4,13,2023-04-02
G18053,P18053,18,8,4,2023-06-04
G18054,P18054,43,11,4,2023-11-30
G18055,P18055,12,15,1,2023-06-23
G18056,P18056,12,1,4,2023-12-04
G18057,P18057,12,0,18,2023-08-20
G18058,P18058,44,13,5,2023-04-22
G18059,P18059,42,15,0,2023-05-31
G18060,P18060,14,0,9,2023-03-05
G18061,P18061,43,0,11,2023-10-01
G18062,P18062,18,3,20,2023-10-26
G18063,P18063,28,15,13,2023-06-25
G18064,P18064,7,2,17,2023-10-01
G18065,P18065,1,6,4,2023-05-21
G18066,P18066,12,13,7,2023-03-02
G18067,P18067,50,0,15,2023-08-15
G18068,P18068,27,5,11,2023-03-14
G18069,P18069,33,15,14,2023-06-20
G18070,P18070,40,5,0,2023-08-01
G18071,P18071,35,9,3,2023-05-18
G18072,P18072,6,2,2,2023-06-06
G18073,P18073,20,15,9,2023-01-20
G18074,P18074,0,2,20,2023-07-31
G18075,P18075,12,7,3,2023-02-08
G18076,P18076,3,7,17,2023-10-05
G18077,P18077,13,5,11,2023-01-28
G18078,P18078,18,7,1,2023-07-03
G18079,P18079,22,1,4,2023-07-26
G18080,P18080,6,5,14,2023-12-22
G18081,P18081,20,14,13,2023-11-19
G18082,P18082,34,14,10,2023-10-18
G18083,P18083,4,2,6,2023-03-16
G18084,P18084,29,14,15,2023-10-05
G18085,P18085,47,4,14,2023-05-31
G18086,P18086,6,1,5,2023-06-30
G18087,P18087,10,14,4,2023-04-20
G18088,P18088,13,5,3,2023-04-26
G18089,P18089,10,6,18,2023-02-05
G18090,P18090,15,13,18,2023-03-09
G18091,P18091,8,6,4,2023-04-09
G18092,P18092,45,15,0,2023-05-11
G18093,P18093,40,13,19,2023-01-14
G18094,P18094,32,14,17,2023-05-01
G18095,P18095,48,5,13,2023-03-07
G18096,P18096,5,7,17,2023-05-14
G18097,P18097,2,3,12,2023-02-04
G18098,P18098,42,3,8,2023-08-31
G18099,P18099,33,3,1,2023-07-19
G18100,P18100,9,6,6,2023-07-16
G18101,P18101,6,9,14,2023-07-25
G18102,P18102,28,13,9,2023-08-27
G18103,P18103,44,3,6,2023-02-05
G18104,P18104,40,3,8,2023-01-19
G18105,P18105,36,2,0,2023-04-13
G18106,P18106,38,15,19,2023-12-27
G18107,P18107,25,8,16,2023-10-11
G18108,P18108,33,13,0,2023-05-10
G18109,P18109,14,10,8,2023-07-04
G18110,P18110,46,11,16,2023-01-08
G18111,P18111,9,4,9,2023-03-02
G18112,P18112,37,0,14,2023-05-30
G18113,P18113,22,0,19,2023-02-26
G18114,P18114,3,13,12,2023-03-28
G18115,P18115,28,12,13,2023-01-15
G18116,P18116,42,13,11,2023-03-14
G18117,P18117,1,8,2,2023-05-08
G18118,P18118,7,12,14,2023-01-22
G18119,P18119,0,3,13,2023-11-05
G18120,P18120,25,13,18,2023-09-27
G18121,P18121,34,0,4,2023-12-15
G18122,P18122,0,6,19,2023-05-31
G18123,P18123,35,13,18,2023-02-11
G18124,P18124,19,15,4,2023-01-14
G18125,P18125,14,3,10,2023-01-31
G18126,P18126,16,5,3,2023-10-23
G18127,P18127,4,6,1,2023-09-06
G18128,P18128,29,12,14,2023-03-04
G18129,P18129,20,6,18,2023-09-22
G18130,P18130,33,3,4,2023-12-03
G18131,P18131,23,3,10,2023-12-02
G18132,P18132,45,6,4,2023-06-25
G18133,P18133,42,4,0,2023-04-29
G18134,P18134,12,15,4,2023-01-30
G18135,P18135,9,5,7,2023-07-13
G18136,P18136,42,10,14,2023-10-23
G18137,P18137,9,9,1,2023-06-24
G18138,P18138,12,4,1,2023-02-13
G18139,P18139,44,11,9,2023-03-13
G18140,P18140,28,12,0,2023-04-27
G18141,P18141,2,9,9,2023-05-11
G18142,P18142,8,12,10,2023-06-09
G18143,P18143,16,9,1,2023-05-31
G18144,P18144,42,9,18,2023-04-10
G18145,P18145,22,10,15,2023-05-17
G18146,P18146,28,5,19,2023-10-15
G18147,P18147,2,3,18,2023-02-19
G18148,P18148,7,12,4,2023-04-27
G18149,P18149,1,15,5,2023-06-05
G18150,P18150,28,4,12,2023-09-15
G18151,P18151,21,5,8,2023-07-14
G18152,P18152,8,6,8,2023-07-31
G18153,P18153,22,7,0,2023-09-04
G18154,P18154,22,0,17,2023-08-11
G18155,P18155,25,15,14,2023-02-27
G18156,P18156,40,9,17,2023-03-02
G18157,P18157,26,13,0,2023-01-19
G18158,P18158,37,12,4,2023-01-16
G18159,P18159,50,9,19,2023-08-27
G18160,P18160,30,9,18,2023-04-14
G18161,P18161,20,4,14,2023-07-04
G18162,P18162,41,2,17,2023-01-05
G18163,P18163,3,12,20,2023-09-14
G18164,P18164,29,15,7,2023-12-11
G18165,P18165,36,4,9,2023-01-13
G18166,P18166,8,2,9,2023-04-16
G18167,P18167,33,2,16,2023-04-23
G18168,P18168,35,14,6,2023-08-27
G18169,P18169,19,12,18,2023-07-07
G18170,P18170,40,15,12,2023-06-24
G18171,P18171,36,10,3,2023-03-30
G18172,P18172,47,5,1,2023-04-13
G18173,P18173,1,14,17,2023-04-05
G18174,P18174,12,14,13,2023-05-24
G18175,P18175,37,5,8,2023-11-18
G18176,P18176,41,9,11,2023-11-12
G18177,P18177,44,11,18,2023-11-06
G18178,P18178,24,0,16,2023-04-25
G18179,P18179,10,1,20,2023-07-12
G18180,P18180,22,3,7,2023-09-18
G18181,P18181,36,8,17,2023-06-24
G18182,P18182,5,1,15,2023-06-22
G18183,P18183,50,4,7,2023-07-24
G18184,P18184,32,4,5,2023-12-15
G18185,P18185,13,7,4,2023-07-12
G18186,P18186,18,2,18,2023-07-03
