ticker,date,open,high,low,close,volume
TICK40267,2024-08-16,175.37,165.44,187.16,164.47,96205683
TICK40268,2024-05-20,190.86,175.74,172.54,168.69,21425143
TICK40269,2024-01-17,197.49,148.53,116.75,135.56,80182190
TICK40270,2024-04-06,136.72,147.54,170.72,134.46,99068928
TICK40271,2024-09-19,186.45,144.87,100.56,111.23,31532313
TICK40272,2023-10-16,153.55,197.8,114.91,165.44,89684685
TICK40273,2024-03-13,146.74,132.27,195.99,121.7,45210587
TICK40274,2023-02-22,163.72,156.71,149.03,125.98,52145659
TICK40275,2024-07-09,170.36,105.99,121.65,164.01,41659145
TICK40276,2024-02-10,125.63,155.33,154.66,149.3,54366329
TICK40277,2023-05-12,123.34,129.59,174.72,162.85,3518013
TICK40278,2023-06-23,108.11,187.16,147.05,185.5,32378312
TICK40279,2023-09-27,176.6,142.88,106.35,179.56,42492783
TICK40280,2023-01-26,123.24,164.18,171.52,131.65,27272592
TICK40281,2023-05-26,171.83,132.81,193.01,144.79,25010676
TICK40282,2023-10-26,190.04,118.17,187.74,109.18,17144350
TICK40283,2024-10-05,100.19,133.92,132.35,122.0,63469453
TICK40284,2024-09-01,103.14,179.22,117.74,139.83,53290569
TICK40285,2023-02-16,171.12,157.11,199.8,193.98,45910784
TICK40286,2024-06-24,178.01,171.31,195.05,110.93,83293810
TICK40287,2023-03-21,136.16,120.51,193.09,146.0,59508256
TICK40288,2024-09-27,196.4,134.48,139.9,158.4,19051838
TICK40289,2024-06-15,182.64,138.48,113.36,192.45,9013688
TICK40290,2023-10-01,190.02,167.87,170.26,182.98,31214082
TICK40291,2024-06-13,144.68,193.99,170.83,186.12,89017751
TICK40292,2024-06-10,185.95,182.15,113.55,123.6,84050090
TICK40293,2023-09-06,193.87,162.41,193.87,160.71,27435560
TICK40294,2024-11-16,111.54,115.07,199.29,162.65,44758329
TICK40295,2023-12-26,159.64,168.86,184.21,172.17,34435149
TICK40296,2023-07-23,103.92,137.24,177.15,130.59,37627220
TICK40297,2024-09-30,186.95,156.99,179.65,148.57,60747295
TICK40298,2023-06-05,149.68,183.02,119.68,146.55,99942640
TICK40299,2024-11-27,139.18,199.8,168.58,129.15,81884793
TICK40300,2023-09-30,182.58,198.58,174.59,123.16,3258365
TICK40301,2024-09-28,159.72,119.97,100.13,135.52,48031396
TICK40302,2023-10-31,113.4,191.39,153.32,178.06,5553495
TICK40303,2024-05-24,141.16,185.24,157.7,136.21,26088312
TICK40304,2024-02-02,147.58,108.28,181.17,159.34,65342905
TICK40305,2023-09-27,191.14,162.99,153.39,139.01,36829015
TICK40306,2024-02-07,124.49,131.37,166.02,180.4,59128652
TICK40307,2023-07-11,188.69,117.4,191.05,137.18,12227148
TICK40308,2023-08-08,185.64,164.71,185.88,154.68,90371618
TICK40309,2023-05-27,111.22,118.51,110.36,175.79,59520966
TICK40310,2024-09-19,137.22,154.5,187.52,162.55,6970103
TICK40311,2024-03-02,136.85,138.46,153.66,156.73,34895423
TICK40312,2024-05-22,174.73,191.08,195.98,141.89,1421123
TICK40313,2023-03-31,199.95,137.29,190.85,144.88,91167265
TICK40314,2023-09-05,128.96,154.3,143.34,130.46,47399714
TICK40315,2024-03-21,144.42,197.91,106.46,193.04,39412653
TICK40316,2023-07-29,195.82,169.3,169.57,195.3,29157326
TICK40317,2023-03-08,105.11,136.54,118.7,101.67,91386580
TICK40318,2024-12-23,197.89,189.3,160.88,165.14,7274953
TICK40319,2023-02-02,113.95,129.43,132.97,101.73,97634061
TICK40320,2024-11-02,186.45,109.66,186.55,119.21,9271764
TICK40321,2024-04-26,106.54,127.97,148.66,171.43,55549475
TICK40322,2024-01-03,122.57,186.45,160.7,188.97,5572756
TICK40323,2024-08-22,195.86,160.28,130.83,121.8,71660990
TICK40324,2024-05-29,190.07,192.47,120.5,131.47,36342366
TICK40325,2023-11-03,175.01,110.21,137.5,163.83,47951886
TICK40326,2023-03-27,161.9,137.94,176.07,121.69,84297550
TICK40327,2024-11-15,159.66,131.69,143.71,190.5,80226463
TICK40328,2023-03-10,124.33,136.57,152.9,140.94,66578347
TICK40329,2023-02-25,119.97,145.35,185.8,124.67,88131554
TICK40330,2023-10-31,199.82,105.47,157.03,149.5,17097399
TICK40331,2023-03-26,147.93,130.0,159.87,104.09,55772590
TICK40332,2023-07-23,123.2,117.7,144.01,146.62,28078129
TICK40333,2024-02-01,178.01,172.59,170.19,176.62,18175797
TICK40334,2023-04-07,120.4,174.53,185.4,177.67,83887262
TICK40335,2024-12-24,145.35,159.0,128.63,195.17,68102075
TICK40336,2023-01-03,186.12,177.03,173.25,146.76,29615502
TICK40337,2023-03-22,196.5,192.23,120.24,107.18,69653255
TICK40338,2024-03-18,111.26,179.09,104.52,105.46,81531793
TICK40339,2023-02-28,144.27,141.22,172.31,161.64,57652529
TICK40340,2023-10-06,182.02,120.41,147.46,162.19,44863089
TICK40341,2023-11-25,134.02,169.68,185.65,198.98,6423299
TICK40342,2023-03-03,138.52,112.92,135.43,147.68,64965107
TICK40343,2023-03-23,148.51,147.53,178.75,114.05,95125457
TICK40344,2024-11-18,127.77,126.78,140.83,150.6,78947027
TICK40345,2024-06-30,137.12,153.32,101.06,179.3,56189754
TICK40346,2024-09-06,197.97,118.55,113.73,184.52,68355846
TICK40347,2023-09-28,197.13,135.23,193.78,137.29,97915786
TICK40348,2024-09-10,176.6,103.79,130.59,123.78,61245468
TICK40349,2024-10-27,137.41,191.72,128.65,191.64,47535668
TICK40350,2024-12-05,132.83,115.3,199.64,171.92,72955444
TICK40351,2024-12-20,139.61,175.26,126.14,114.83,1620888
TICK40352,2023-11-03,178.59,112.23,153.44,189.32,81176267
TICK40353,2023-11-21,171.36,149.56,195.93,115.76,82473295
TICK40354,2023-06-18,164.66,127.28,159.73,116.78,84090055
TICK40355,2023-08-17,134.15,132.71,103.59,134.39,40429650
TICK40356,2024-09-14,141.29,165.03,137.1,101.19,23633303
TICK40357,2024-01-08,105.05,106.08,134.83,158.65,59831481
TICK40358,2023-04-28,129.8,178.3,108.17,198.04,95583764
TICK40359,2023-12-15,107.92,196.15,188.6,117.95,76406360
TICK40360,2023-03-13,196.9,194.85,163.8,137.85,86551685
TICK40361,2024-03-08,182.85,108.4,108.12,100.01,6081387
TICK40362,2023-09-08,142.44,121.93,140.68,138.08,75238380
TICK40363,2024-12-03,147.77,101.21,197.99,162.32,60559713
TICK40364,2023-07-05,147.65,121.42,133.05,104.1,46469434
TICK40365,2024-03-31,142.03,116.43,140.03,157.9,70828874
TICK40366,2023-11-30,106.49,161.95,114.71,111.85,80745638
TICK40367,2024-11-02,176.02,110.37,129.76,165.0,92955715
TICK40368,2023-11-27,144.13,114.23,171.65,197.49,70903733
TICK40369,2023-07-01,145.64,142.88,174.99,127.29,34924650
TICK40370,2023-08-04,119.32,198.76,148.0,111.36,76164668
TICK40371,2023-09-15,181.99,141.15,185.1,100.03,8141895
TICK40372,2024-08-04,159.99,177.07,125.63,134.86,84873546
TICK40373,2024-09-06,167.84,193.27,186.64,158.14,61112026
TICK40374,2024-01-27,162.92,193.36,173.52,173.43,1591418
TICK40375,2023-11-07,124.8,139.65,108.62,169.86,19607467
TICK40376,2023-09-19,139.93,145.23,145.44,196.27,14606725
TICK40377,2023-07-27,118.49,112.4,108.03,185.98,33917043
TICK40378,2024-10-19,116.52,134.16,176.46,198.52,19277771
TICK40379,2023-06-26,118.0,182.45,188.31,197.3,72005809
TICK40380,2023-07-19,124.82,174.73,121.84,149.12,48265115
TICK40381,2023-11-09,165.49,109.93,106.07,180.42,92795635
TICK40382,2023-01-27,187.75,133.31,142.85,176.1,97145078
TICK40383,2024-08-13,198.75,121.1,137.19,132.87,83984123
TICK40384,2023-01-14,171.17,161.4,117.17,144.75,41214872
TICK40385,2023-07-26,199.92,138.57,146.21,113.68,76552919
TICK40386,2023-10-26,181.65,106.73,117.8,122.26,9814989
TICK40387,2024-03-21,191.29,160.64,128.61,164.45,35333422
TICK40388,2024-06-15,124.23,118.66,173.09,151.16,30876984
TICK40389,2024-03-13,107.24,117.4,197.08,176.37,85784638
TICK40390,2024-01-01,177.84,148.06,110.7,159.12,41577840
TICK40391,2023-11-18,178.04,195.07,170.46,162.51,65804417
TICK40392,2023-12-12,177.52,156.93,174.85,178.42,33062429
TICK40393,2023-01-19,141.49,102.35,192.37,197.67,8124172
TICK40394,2024-01-22,101.28,170.39,160.18,193.37,86579244
TICK40395,2023-03-31,156.75,173.02,138.12,156.45,90694855
TICK40396,2024-01-07,162.28,159.56,180.88,131.11,14505680
TICK40397,2023-06-29,106.2,161.51,189.42,106.88,15588528
TICK40398,2024-03-28,154.01,182.4,116.19,127.28,85320294
TICK40399,2023-01-21,142.69,142.26,130.14,168.92,2562028
TICK40400,2024-05-29,153.71,110.1,141.44,187.54,10231213
TICK40401,2024-02-21,110.99,136.39,168.31,182.08,54259615
TICK40402,2023-05-11,122.77,179.3,140.26,106.07,78325372
TICK40403,2023-06-23,167.96,174.05,125.4,114.82,85367139
TICK40404,2024-09-17,168.29,190.13,194.2,108.0,50876781
TICK40405,2024-05-11,147.57,107.21,155.62,131.25,43303324
TICK40406,2023-04-15,174.56,137.34,190.99,105.41,66520969
TICK40407,2023-05-03,194.29,199.98,188.21,161.21,55017487
TICK40408,2024-07-04,193.01,142.4,112.19,175.96,48309987
TICK40409,2024-01-31,114.55,146.85,186.33,174.68,8498134
TICK40410,2023-05-06,149.8,115.77,149.61,184.94,20255625
TICK40411,2023-09-21,111.04,191.57,161.33,171.99,23541618
TICK40412,2023-09-29,108.73,147.85,144.16,180.78,15213985
TICK40413,2024-01-29,149.67,162.7,148.69,171.88,17456396
TICK40414,2024-04-15,170.31,195.29,138.23,149.65,35718902
TICK40415,2023-05-23,109.78,168.07,134.84,155.12,91120586
TICK40416,2023-07-23,132.57,140.7,144.5,134.95,15738379
TICK40417,2023-08-26,162.12,114.76,133.39,161.99,79072625
TICK40418,2024-06-06,141.23,154.51,127.15,120.68,68964996
TICK40419,2024-07-21,195.91,192.24,147.75,198.58,45686969
TICK40420,2023-01-26,195.82,130.24,170.09,142.79,91605098
TICK40421,2023-05-10,117.48,150.49,130.51,176.44,93747534
TICK40422,2023-05-24,118.2,184.07,191.42,194.89,44889854
TICK40423,2024-10-29,176.31,167.14,152.8,135.08,45603174
TICK40424,2023-08-06,165.31,122.91,136.36,116.32,16062621
TICK40425,2023-05-23,153.24,129.56,158.05,102.63,42183396
TICK40426,2023-03-21,136.64,128.22,111.33,102.38,77972784
TICK40427,2023-04-22,113.64,114.16,178.21,140.43,34202381
TICK40428,2024-03-07,137.01,175.47,118.68,149.43,49808211
TICK40429,2024-03-08,171.6,195.35,162.61,145.69,31276236
TICK40430,2023-07-16,156.63,198.09,106.07,179.77,51860407
TICK40431,2024-04-08,175.81,111.45,183.98,182.39,52391935
TICK40432,2024-11-06,175.62,162.57,134.43,157.66,92339389
TICK40433,2024-06-16,120.09,167.08,133.3,138.94,16452399
TICK40434,2024-06-13,110.61,158.86,178.89,136.66,10449308
TICK40435,2024-12-30,185.31,135.24,120.88,130.41,18723030
TICK40436,2024-02-29,111.5,108.56,199.26,172.35,72046736
TICK40437,2023-04-07,195.99,110.57,180.58,190.28,45030563
TICK40438,2024-08-06,113.51,191.57,175.97,173.97,23852103
TICK40439,2024-11-27,179.43,180.59,124.12,129.68,73559655
TICK40440,2024-02-15,141.74,121.12,118.42,125.45,85314143
TICK40441,2023-03-21,146.77,160.6,181.67,177.31,3252379
TICK40442,2024-02-20,167.4,138.1,126.43,167.96,90870488
TICK40443,2023-09-05,102.85,182.72,169.94,195.39,20949657
TICK40444,2024-02-21,113.48,126.91,196.35,172.59,86460469
TICK40445,2024-02-18,120.99,113.51,115.5,138.79,16306004
TICK40446,2023-03-29,136.56,114.51,171.53,166.82,89324602
TICK40447,2024-07-26,130.37,115.49,161.15,118.84,85571162
TICK40448,2024-09-14,118.54,171.65,104.97,161.04,21339050
TICK40449,2023-07-25,129.56,138.63,103.7,166.04,30625213
TICK40450,2023-05-03,123.87,195.05,105.48,168.65,16290660
TICK40451,2023-06-30,161.18,187.38,150.0,164.02,51447499
TICK40452,2024-07-01,196.83,149.21,105.87,104.0,3798846
TICK40453,2024-04-02,172.43,176.18,157.67,199.3,27320659
TICK40454,2023-04-05,177.87,151.52,127.66,155.5,16682192
TICK40455,2023-04-12,127.45,104.83,115.94,188.64,30088803
TICK40456,2023-04-10,109.06,162.67,154.88,146.52,7761484
TICK40457,2024-06-14,178.68,186.13,174.4,183.29,95598442
TICK40458,2023-02-21,112.61,177.11,170.29,160.2,35223137
TICK40459,2023-03-23,177.07,154.15,100.64,198.63,55661447
TICK40460,2024-02-13,127.45,191.23,129.93,177.75,43040748
TICK40461,2024-02-18,126.76,140.29,185.49,153.75,50030166
TICK40462,2023-10-13,187.52,118.18,196.89,126.66,19067760
TICK40463,2023-04-01,194.63,125.44,164.41,147.36,24000547
TICK40464,2023-10-15,114.47,132.52,117.88,125.38,76386132
TICK40465,2023-04-06,175.15,182.77,159.22,122.1,42254022
TICK40466,2024-11-13,191.28,159.8,168.12,166.96,77063171
TICK40467,2023-12-19,184.04,131.11,141.43,182.07,25413846
TICK40468,2023-01-20,164.19,112.25,100.99,100.83,74886271
TICK40469,2024-01-01,187.57,149.94,155.08,145.94,65466517
TICK40470,2024-08-05,173.59,199.05,166.0,175.16,83173170
TICK40471,2023-05-21,157.97,180.42,137.47,129.36,3019272
TICK40472,2023-06-13,198.17,112.89,139.75,134.07,98353616
TICK40473,2023-06-14,142.85,138.47,124.31,129.28,86710720
TICK40474,2024-03-26,183.31,190.51,117.52,153.94,8540492
TICK40475,2023-12-08,139.9,122.74,144.27,122.22,70373241
TICK40476,2024-03-30,164.6,185.08,183.85,195.6,33105676
TICK40477,2023-09-30,179.22,120.89,186.31,195.6,14580648
TICK40478,2024-11-27,172.96,193.2,155.17,117.03,48857186
TICK40479,2023-10-30,176.54,108.87,125.17,103.08,61164548
TICK40480,2023-12-11,165.72,108.49,194.84,118.49,8861717
TICK40481,2023-08-28,131.49,111.55,124.36,186.93,88649673
TICK40482,2024-04-21,129.27,148.72,175.33,129.79,64576112
TICK40483,2024-07-16,115.09,145.16,145.29,179.03,8187722
TICK40484,2023-11-16,129.08,126.95,147.89,104.7,15760353
TICK40485,2023-06-28,151.63,191.01,193.77,100.26,54100181
TICK40486,2023-07-11,176.65,155.37,171.23,111.19,23969909
TICK40487,2023-05-26,144.13,101.9,158.27,168.66,35735424
TICK40488,2024-07-23,167.08,169.89,167.24,164.03,54273352
TICK40489,2024-03-07,132.24,108.11,169.24,107.71,63006352
TICK40490,2024-10-11,152.47,179.22,110.82,108.91,36456729
TICK40491,2024-09-22,100.76,184.92,118.74,157.04,6407747
TICK40492,2024-02-03,154.37,115.71,134.02,184.28,17361695
TICK40493,2024-03-04,161.58,127.99,187.79,196.11,27637370
TICK40494,2023-04-20,143.21,179.12,189.57,186.15,29078274
TICK40495,2024-11-05,166.47,124.74,132.18,192.71,10226419
TICK40496,2024-03-31,106.14,140.95,118.69,140.35,63820194
TICK40497,2024-10-27,154.8,146.97,184.21,177.69,18227570
TICK40498,2023-11-24,127.53,156.14,154.19,116.71,88896255
TICK40499,2024-11-27,172.93,179.56,170.34,151.82,41590311
TICK40500,2023-01-22,108.46,119.27,114.54,127.03,45708702
TICK40501,2024-01-12,115.05,176.5,138.38,153.04,53343616
TICK40502,2024-12-30,102.68,178.98,111.91,184.46,36414981
TICK40503,2024-07-16,152.32,151.77,119.95,179.1,7665155
TICK40504,2024-04-30,186.45,122.65,103.09,163.39,48087994
TICK40505,2023-05-16,155.67,166.91,105.82,192.46,83396960
TICK40506,2023-08-11,151.03,167.56,195.35,107.86,72851543
TICK40507,2023-09-13,150.87,196.08,157.06,100.74,41289647
TICK40508,2023-12-08,104.96,155.37,138.27,196.36,62732941
TICK40509,2023-04-28,150.92,137.87,110.12,171.11,82984341
TICK40510,2024-10-11,158.72,156.11,104.08,107.49,19920025
TICK40511,2023-09-16,106.45,129.99,116.16,114.36,93317226
TICK40512,2024-05-30,145.49,195.77,110.97,149.49,24070735
TICK40513,2023-06-06,170.96,171.68,106.45,147.93,35778675
TICK40514,2023-05-21,106.71,191.31,134.25,171.67,31111308
TICK40515,2024-02-18,196.81,158.63,131.56,174.75,78521229
TICK40516,2023-10-31,170.51,142.51,142.59,118.99,76843224
TICK40517,2023-02-01,107.43,151.26,102.85,192.44,95176572
TICK40518,2023-11-06,173.92,117.81,120.91,187.51,42859192
TICK40519,2024-06-14,124.3,102.1,117.48,199.64,73385093
TICK40520,2024-01-01,144.84,189.27,146.48,182.89,25612906
TICK40521,2024-08-21,106.37,196.86,127.22,134.64,95838070
TICK40522,2023-05-08,118.59,173.04,197.88,196.54,12392530
TICK40523,2023-02-23,141.89,105.23,161.58,104.14,74847329
TICK40524,2023-08-06,192.07,172.26,151.38,137.41,6788775
TICK40525,2024-10-18,144.22,161.35,170.35,162.5,5043447
TICK40526,2024-07-20,186.7,185.87,153.8,162.44,72247423
TICK40527,2024-04-11,159.37,125.92,141.96,158.32,52994143
TICK40528,2023-08-29,183.29,127.88,183.87,110.22,46597260
TICK40529,2024-10-26,181.53,141.75,188.18,177.15,76322831
TICK40530,2023-02-15,108.47,154.78,105.72,194.84,74240219
TICK40531,2024-02-29,157.09,193.06,183.92,130.11,99495992
TICK40532,2024-07-17,178.63,144.0,142.93,141.93,6036613
TICK40533,2023-07-16,102.01,132.21,196.17,102.33,99536415
TICK40534,2023-08-15,137.56,114.23,128.68,194.66,42020372
TICK40535,2024-01-30,100.42,100.05,176.44,147.01,1708258
TICK40536,2023-01-13,102.2,194.83,179.57,173.19,80765374
TICK40537,2023-06-15,100.69,145.4,174.88,146.12,51571698
TICK40538,2024-10-24,118.3,191.69,119.2,114.54,5026871
TICK40539,2023-08-14,173.19,178.13,185.95,185.1,27748459
TICK40540,2023-11-07,147.36,165.45,199.23,168.72,93608520
TICK40541,2023-08-16,121.94,128.51,156.29,108.55,84904173
TICK40542,2023-11-23,125.85,110.63,113.92,102.74,44413810
TICK40543,2024-06-07,139.18,199.25,195.04,122.95,34902224
TICK40544,2023-10-04,114.96,168.17,120.63,185.31,71178184
TICK40545,2024-03-24,107.58,133.11,183.07,122.68,40507632
TICK40546,2024-01-30,122.77,176.24,124.45,169.75,20937770
TICK40547,2024-04-19,132.97,163.34,108.81,199.73,3357357
TICK40548,2023-01-10,120.26,126.09,159.7,145.96,43287456
TICK40549,2023-05-07,123.41,154.85,143.37,189.77,51850656
TICK40550,2024-03-06,158.1,175.37,199.77,146.59,55570341
TICK40551,2023-04-21,190.13,172.74,117.27,148.22,6424102
TICK40552,2024-12-19,128.37,143.2,112.78,100.43,64265977
TICK40553,2023-06-17,192.82,142.9,151.91,106.15,72995908
TICK40554,2023-09-27,111.93,144.55,156.05,196.96,11624720
TICK40555,2024-03-18,179.23,178.76,124.61,165.12,11616195
TICK40556,2023-07-05,185.53,131.71,115.36,139.79,31844997
TICK40557,2023-12-02,149.8,134.98,163.7,164.9,9961412
TICK40558,2023-10-05,106.36,126.25,142.82,146.57,18738067
TICK40559,2023-11-04,158.44,133.21,170.69,179.13,37023238
TICK40560,2023-01-12,141.72,112.1,194.51,181.8,55774433
TICK40561,2023-08-23,125.51,104.98,133.19,133.36,19034404
TICK40562,2024-03-01,118.73,155.98,108.73,142.59,30915228
TICK40563,2024-06-26,101.64,189.19,113.84,181.88,2308361
TICK40564,2023-06-14,137.19,169.85,142.94,174.12,31686045
TICK40565,2023-03-02,104.64,197.17,144.7,104.31,37368464
TICK40566,2024-06-04,168.86,173.9,119.93,112.03,25657087
TICK40567,2023-12-24,194.65,123.46,196.19,111.79,24982686
TICK40568,2023-01-14,118.19,191.08,176.66,134.63,62973729
TICK40569,2023-02-20,184.77,156.62,172.76,180.25,64166594
TICK40570,2023-09-08,100.2,109.32,113.19,187.0,22077556
TICK40571,2024-12-08,160.11,159.02,184.52,157.47,50999030
TICK40572,2023-01-26,156.4,123.44,136.18,181.12,57074081
TICK40573,2023-12-23,131.47,159.64,112.58,144.77,64267427
TICK40574,2024-07-14,129.51,152.64,196.46,178.08,21980285
TICK40575,2024-03-15,133.65,172.18,170.03,149.65,10204136
TICK40576,2023-09-21,166.22,188.21,159.19,152.97,1091490
TICK40577,2024-12-16,157.27,143.77,161.94,102.1,54857925
TICK40578,2023-11-16,181.19,171.34,118.14,198.64,63812193
TICK40579,2023-01-10,131.76,188.2,132.74,156.0,68251338
TICK40580,2024-12-05,116.78,155.0,178.63,193.75,39498417
TICK40581,2024-11-10,163.18,109.7,193.65,135.24,75162131
TICK40582,2023-11-21,146.75,158.67,117.29,125.81,66215623
TICK40583,2024-08-04,106.72,152.66,147.11,116.61,61511046
TICK40584,2024-06-22,161.48,174.35,194.56,144.12,16376061
TICK40585,2023-07-19,135.84,116.79,181.87,112.41,31431104
TICK40586,2024-02-19,190.22,165.16,127.98,168.02,8255521
TICK40587,2024-05-27,139.88,188.07,165.73,153.93,57816699
TICK40588,2024-07-13,191.33,107.45,130.5,193.08,42550945
TICK40589,2024-11-19,132.9,136.04,177.32,181.72,1500088
TICK40590,2023-04-16,180.46,161.99,135.77,189.96,50903064
TICK40591,2023-03-22,129.44,147.91,112.52,165.56,69130217
TICK40592,2024-04-14,102.24,184.33,174.81,113.73,41349314
TICK40593,2023-10-03,171.4,199.41,167.63,138.59,9908936
TICK40594,2023-10-31,186.3,173.46,172.78,139.64,2040183
TICK40595,2024-06-29,103.6,172.44,112.53,161.53,7095393
TICK40596,2023-03-14,165.12,161.27,132.36,140.1,63617135
TICK40597,2024-04-08,164.84,188.6,135.12,143.96,59947189
TICK40598,2024-02-24,192.16,107.28,189.44,192.31,27302733
TICK40599,2023-10-07,145.39,135.08,105.22,130.37,60846815
TICK40600,2023-06-06,157.65,113.37,194.1,150.74,61151809
TICK40601,2024-08-06,123.86,117.07,193.17,107.27,99087647
TICK40602,2024-01-29,135.66,154.38,135.89,163.8,71088165
TICK40603,2023-12-15,128.64,122.14,149.21,174.28,46792115
TICK40604,2023-09-05,199.97,116.98,179.95,167.58,84987857
TICK40605,2023-09-21,186.11,165.15,192.21,147.61,92985544
TICK40606,2023-08-30,152.93,189.3,151.53,174.57,89545629
TICK40607,2023-05-20,193.37,183.55,114.47,135.0,97368720
TICK40608,2023-01-21,173.04,171.92,124.38,123.44,29878876
TICK40609,2023-05-28,172.2,142.59,116.9,181.0,33217548
TICK40610,2024-04-18,117.9,100.29,140.09,101.87,82147130
TICK40611,2023-06-14,141.75,123.38,143.42,151.28,47108432
TICK40612,2023-05-11,136.15,163.83,101.42,178.58,91040596
TICK40613,2024-11-05,199.47,140.28,148.32,164.15,68396918
TICK40614,2024-05-03,106.98,104.89,104.32,109.79,38809392
TICK40615,2024-05-10,166.05,173.37,189.45,196.3,16945597
TICK40616,2023-09-01,195.81,191.69,188.4,150.05,90784772
TICK40617,2023-04-23,198.07,191.66,167.29,170.61,64193059
TICK40618,2024-12-09,170.48,126.99,168.12,138.44,5027100
TICK40619,2023-06-30,109.45,105.31,105.19,198.1,51332343
TICK40620,2023-08-08,127.48,189.66,110.68,176.83,27190688
TICK40621,2023-04-05,171.35,124.75,125.73,186.31,35650289
TICK40622,2024-05-24,122.88,153.1,163.85,109.82,9052055
TICK40623,2024-05-19,129.44,107.67,154.21,159.49,9655687
TICK40624,2024-03-07,104.58,173.17,157.4,192.08,46791932
TICK40625,2024-01-29,148.6,161.91,105.33,190.79,59458883
TICK40626,2023-11-02,180.01,190.74,159.53,114.05,39642194
TICK40627,2023-02-19,101.2,157.42,150.9,143.18,72373791
TICK40628,2023-07-04,138.77,181.57,196.17,102.53,42236330
TICK40629,2024-08-06,173.81,125.39,153.87,197.23,75072394
TICK40630,2024-05-19,186.27,135.82,138.86,190.96,27068829
TICK40631,2023-10-05,187.04,108.79,158.07,174.19,65237966
TICK40632,2023-03-19,108.2,196.3,115.33,152.08,97508025
TICK40633,2024-06-26,139.98,132.22,177.47,116.18,46644576
TICK40634,2023-10-23,113.48,176.23,167.99,163.02,9930586
TICK40635,2023-05-06,126.12,113.23,142.5,199.32,53598906
TICK40636,2023-08-14,171.22,167.87,199.74,186.35,32213421
TICK40637,2024-06-27,145.23,151.53,127.33,124.45,59230550
TICK40638,2023-04-04,134.13,183.03,147.65,133.65,53073831
TICK40639,2023-04-30,198.98,179.65,121.16,139.27,29752009
TICK40640,2023-07-24,136.67,170.23,113.3,108.91,2906042
TICK40641,2024-02-16,168.8,168.19,180.16,149.43,9581253
TICK40642,2024-12-03,148.62,127.73,165.36,176.11,77744177
TICK40643,2024-01-13,147.99,115.02,183.68,157.08,64011924
TICK40644,2023-07-04,178.9,118.43,122.59,195.73,79775958
TICK40645,2024-02-16,131.78,190.8,119.67,188.17,74496009
TICK40646,2024-04-10,193.38,114.99,135.52,121.02,30121785
TICK40647,2023-01-25,169.46,117.37,178.72,189.4,90330490
TICK40648,2023-05-26,154.57,158.88,142.22,133.94,96941963
TICK40649,2024-04-20,154.06,140.27,108.44,144.01,66837066
TICK40650,2023-03-04,189.27,110.64,144.1,120.66,90804273
TICK40651,2024-06-27,113.81,117.51,116.44,176.42,86478894
TICK40652,2024-12-11,180.13,135.14,191.86,141.21,59354212
TICK40653,2023-05-24,110.07,183.02,121.53,180.4,88917142
TICK40654,2024-08-19,168.13,188.03,189.83,137.42,2829446
TICK40655,2023-02-05,175.58,155.78,129.13,172.25,68924415
TICK40656,2023-02-10,190.23,155.83,147.53,124.65,67100945
TICK40657,2023-08-17,135.13,195.76,137.94,118.45,83647869
TICK40658,2024-11-07,186.86,160.1,130.83,130.62,56824536
TICK40659,2023-07-02,143.28,115.78,183.73,155.46,82581479
TICK40660,2024-06-27,150.87,122.61,160.8,142.26,23769087
TICK40661,2023-08-02,133.74,190.1,121.04,171.92,11458060
TICK40662,2024-08-01,196.11,166.98,185.27,194.66,1380342
TICK40663,2024-06-07,103.73,122.11,165.88,174.11,98834324
TICK40664,2024-12-28,107.05,100.78,126.05,191.43,24167622
TICK40665,2023-09-11,133.5,104.02,186.24,108.1,39858708
TICK40666,2023-04-19,136.45,191.81,115.66,103.29,11484825
TICK40667,2024-03-29,151.95,155.85,118.84,108.91,74552592
TICK40668,2024-10-13,114.89,194.46,179.57,196.68,48626120
TICK40669,2024-07-20,103.15,118.63,195.66,153.27,52229125
TICK40670,2023-02-16,109.43,131.49,188.56,191.01,81104244
TICK40671,2023-09-17,187.06,193.29,129.98,179.78,40715285
TICK40672,2023-11-02,172.65,124.93,111.1,167.52,97418017
TICK40673,2024-08-19,197.45,135.43,156.59,100.06,71071829
TICK40674,2024-05-04,106.29,126.15,189.88,156.69,70158310
TICK40675,2024-11-16,165.91,171.91,101.22,170.62,20432823
TICK40676,2024-09-14,120.45,168.49,133.92,101.85,55569493
TICK40677,2023-11-07,167.61,156.32,134.24,170.39,89345550
TICK40678,2023-06-06,171.81,197.57,115.04,108.13,36820687
TICK40679,2023-01-29,153.98,198.85,123.03,103.69,34400028
TICK40680,2024-04-30,130.95,119.47,139.25,178.5,81348395
TICK40681,2024-07-28,197.76,178.04,123.86,197.73,97598000
TICK40682,2024-07-11,108.59,101.59,131.39,147.43,87668466
TICK40683,2023-07-23,148.18,161.61,131.22,145.84,44659134
TICK40684,2023-03-18,122.73,177.38,124.56,137.35,81452055
TICK40685,2023-06-18,168.74,181.34,161.1,154.5,98467948
TICK40686,2024-09-03,109.89,137.1,121.79,148.04,85880796
TICK40687,2024-01-19,197.68,142.02,101.18,132.94,1902389
TICK40688,2023-05-27,124.76,158.81,116.25,147.44,20105603
TICK40689,2023-08-11,197.61,155.83,118.11,179.34,4382757
