CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption
59,Company_59,Utilities,Africa,2018,738.0,12.9,981.2,11.8,34.0,31.9,44.2,26.1,576747.7,360467.3,5767477.3
715,Company_715,Technology,North America,2020,3655.8,19.3,19870.4,12.3,58.7,71.4,23.1,81.6,127930.4,76758.2,255860.7
438,Company_438,Transportation,Asia,2020,1155.7,17.3,2195.5,6.9,36.3,18.0,73.3,17.7,744713.7,124119.0,2482379.1
499,Company_499,Transportation,Asia,2016,434.3,1.7,102.9,-1.2,42.2,12.3,45.9,68.3,290297.1,48382.9,967657.2
725,Company_725,Finance,Oceania,2020,8688.6,12.2,12366.4,-1.2,87.6,100.0,96.6,66.3,86886.3,43443.1,217215.7
392,Company_392,Consumer Goods,Latin America,2023,2110.6,14.7,5764.8,-1.1,27.0,23.1,22.9,35.2,438401.6,548002.1,2192008.2
79,Company_79,Healthcare,North America,2022,9571.5,33.1,55997.4,0.9,65.0,78.2,36.6,80.1,624490.4,624490.4,1248980.7
555,Company_555,Energy,Africa,2016,1589.8,14.2,2870.6,-4.6,29.0,9.8,34.2,43.0,1798539.8,539561.9,17985397.8
736,Company_736,Finance,Europe,2024,1456.7,16.1,3374.4,-4.3,66.7,78.5,63.8,57.7,18959.8,9479.9,47399.5
989,Company_989,Energy,Africa,2024,5970.5,-1.9,8108.9,9.9,41.7,20.2,74.4,30.3,6319535.7,1895860.7,63195357.2
548,Company_548,Retail,Middle East,2015,2542.0,10.0,4018.7,,25.2,44.1,23.4,8.1,226529.7,113264.9,453059.4
530,Company_530,Manufacturing,Asia,2024,1066.8,12.7,2324.1,10.9,40.0,26.9,24.7,68.4,323812.0,431749.4,5396867.4
822,Company_822,Finance,Latin America,2015,784.6,15.8,1944.1,,52.7,50.6,75.1,32.4,13266.8,6633.4,33167.0
88,Company_88,Manufacturing,North America,2020,1065.2,6.5,1428.5,1.8,77.4,73.4,72.6,86.2,219219.0,292292.0,3653650.1
743,Company_743,Finance,Europe,2021,13634.7,18.9,20819.0,11.7,66.6,72.8,77.3,49.8,188363.6,94181.8,470909.0
660,Company_660,Consumer Goods,Africa,2022,2515.3,18.4,5969.6,-3.5,29.1,21.2,50.6,15.5,529126.0,661407.5,2645630.2
480,Company_480,Retail,Middle East,2023,625.0,3.7,527.5,-4.2,34.9,22.7,27.9,54.3,65077.8,32538.9,130155.6
301,Company_301,Finance,Middle East,2024,1797.7,14.8,4747.8,-1.6,52.7,98.3,31.2,28.4,18397.1,9198.5,45992.6
197,Company_197,Energy,Latin America,2025,4374.2,7.6,4955.0,3.8,19.1,33.1,6.2,18.0,4236367.4,1270910.2,42363673.9
34,Company_34,Energy,Middle East,2015,7972.5,13.6,8847.6,,25.5,47.7,10.6,18.1,6906699.0,2072009.7,69066989.5
339,Company_339,Finance,Europe,2020,2969.3,15.1,6601.6,12.0,71.5,66.4,62.5,85.6,43675.8,21837.9,109189.4
257,Company_257,Finance,Latin America,2024,2706.7,11.2,2757.3,10.2,57.4,91.2,33.7,47.2,30414.3,15207.1,76035.7
328,Company_328,Retail,Asia,2015,2625.6,3.4,963.6,,73.4,73.0,62.3,85.0,180845.7,90422.8,361691.4
50,Company_50,Consumer Goods,North America,2022,1786.5,26.0,7860.8,25.1,67.2,74.0,58.8,68.9,243716.9,304646.1,1218584.4
268,Company_268,Technology,Europe,2018,2850.9,15.1,15023.8,18.7,73.2,73.3,90.6,55.6,97903.2,58741.9,195806.4
43,Company_43,Transportation,Europe,2024,394.9,-0.7,1393.5,-0.5,43.3,32.4,77.2,20.1,230494.1,38415.7,768313.7
150,Company_150,Manufacturing,North America,2017,1948.0,-1.7,2636.9,3.2,60.8,34.8,90.8,56.9,559016.5,745355.3,9316941.3
304,Company_304,Technology,Asia,2020,11165.0,4.7,16398.3,25.5,56.2,93.5,32.2,43.0,304578.0,182746.8,609156.0
624,Company_624,Healthcare,Africa,2015,1302.7,17.3,4801.8,,46.1,50.7,28.0,59.7,110116.4,110116.4,220232.9
107,Company_107,Finance,Asia,2021,14472.5,23.1,27176.4,11.3,62.0,100.0,56.9,29.1,144725.1,72362.5,361812.7
395,Company_395,Consumer Goods,North America,2022,2494.3,16.2,4706.7,13.0,48.2,38.2,45.1,61.3,465176.9,581471.1,2325884.5
631,Company_631,Manufacturing,North America,2024,1094.9,7.1,1444.5,30.6,39.7,43.9,37.6,37.7,293225.7,390967.6,4887094.7
502,Company_502,Manufacturing,Asia,2025,398.0,10.8,505.2,25.0,43.6,41.5,33.7,55.6,108569.3,144759.0,1809488.1
506,Company_506,Retail,North America,2016,4620.3,5.6,3321.1,25.2,62.8,21.6,81.2,85.7,484713.9,242356.9,969427.8
673,Company_673,Healthcare,Latin America,2022,2364.2,9.1,3291.3,16.1,59.5,44.2,46.4,87.8,210610.9,210610.9,421221.9
977,Company_977,Energy,Oceania,2023,5682.7,9.8,11059.5,-2.5,61.4,24.9,80.9,78.4,5827739.8,1748321.9,58277397.7
129,Company_129,Healthcare,Africa,2017,1540.6,13.6,5123.2,-10.2,44.1,56.0,18.4,57.8,124469.2,124469.2,248938.3
533,Company_533,Technology,Middle East,2022,14008.4,14.1,60424.7,7.1,68.1,94.0,63.0,47.3,379408.7,227645.2,758817.5
441,Company_441,Finance,North America,2023,1012.2,14.1,2548.7,1.4,72.8,100.0,70.1,48.3,10122.4,5061.2,25306.1
660,Company_660,Consumer Goods,Africa,2024,3208.3,19.5,7082.2,11.7,29.8,17.2,52.7,19.5,692876.2,866095.3,3464381.1
746,Company_746,Transportation,North America,2023,1386.0,2.3,521.2,5.0,66.9,46.7,65.3,88.6,726182.4,121030.4,2420607.9
726,Company_726,Healthcare,Africa,2015,3100.4,23.2,16169.9,,41.9,51.6,29.7,44.3,259998.4,259998.4,519996.8
75,Company_75,Technology,North America,2016,2666.7,24.1,17911.9,4.0,70.9,77.0,43.0,92.7,88133.9,52880.3,176267.7
194,Company_194,Manufacturing,Oceania,2023,1155.9,5.4,1301.3,-7.3,90.0,84.5,93.9,91.7,210935.7,281247.6,3515595.1
164,Company_164,Retail,Oceania,2019,499.2,8.9,988.0,1.6,66.5,56.8,90.8,52.0,40061.4,20030.7,80122.8
284,Company_284,Retail,Asia,2024,571.2,8.2,782.5,-7.6,71.2,93.3,58.2,62.0,31222.0,15611.0,62444.0
490,Company_490,Retail,Africa,2017,1507.3,7.5,1203.7,4.7,60.4,87.3,61.7,32.2,88723.8,44361.9,177447.6
389,Company_389,Energy,Middle East,2022,6800.4,14.6,11800.4,13.5,30.6,24.6,26.5,40.6,6991791.5,2097537.4,69917914.8
927,Company_927,Manufacturing,Asia,2015,884.4,10.4,1540.8,,56.5,44.9,49.3,75.3,235055.3,313407.1,3917589.1
614,Company_614,Finance,Asia,2015,3938.6,13.1,6105.9,,75.3,96.2,87.3,42.4,41477.9,20739.0,103694.9
514,Company_514,Energy,Latin America,2022,1955.4,21.5,3409.9,-18.6,49.6,59.2,74.3,15.3,1536750.3,461025.1,15367503.0
849,Company_849,Technology,Africa,2021,7147.2,29.9,64496.5,7.7,69.0,90.1,49.9,67.1,203376.1,122025.6,406752.1
554,Company_554,Manufacturing,Europe,2017,1097.3,8.2,793.2,9.9,46.5,28.6,74.5,36.4,329135.6,438847.5,5485593.7
22,Company_22,Manufacturing,Latin America,2021,815.7,19.0,2313.7,10.8,52.7,71.9,40.2,46.1,170485.9,227314.6,2841432.3
140,Company_140,Manufacturing,Europe,2018,809.9,5.8,878.7,-1.3,33.9,0.8,33.2,67.6,290156.7,386875.6,4835945.5
943,Company_943,Transportation,Oceania,2018,690.2,12.5,878.1,16.3,50.3,10.7,57.2,83.0,465972.4,77662.1,1553241.5
428,Company_428,Manufacturing,Oceania,2023,5931.4,-4.7,13125.6,13.4,67.3,80.6,87.1,34.3,1131647.8,1508863.7,18860796.9
311,Company_311,Consumer Goods,Middle East,2015,5644.7,13.7,19058.5,,7.4,2.7,14.7,4.7,1333315.1,1666643.9,6666575.7
697,Company_697,Healthcare,North America,2019,2118.0,9.2,2516.9,-3.2,59.9,62.0,59.7,58.0,162282.5,162282.5,324565.0
912,Company_912,Finance,North America,2025,1765.3,18.5,4495.3,11.1,80.6,100.0,55.2,86.7,17653.4,8826.7,44133.5
140,Company_140,Manufacturing,Europe,2021,765.7,7.0,497.3,2.2,36.8,7.1,38.2,65.1,264255.3,352340.4,4404254.7
353,Company_353,Finance,Europe,2022,4224.6,30.3,18341.3,13.6,95.3,99.1,87.0,99.8,42800.4,21400.2,107001.0
119,Company_119,Consumer Goods,Middle East,2016,1450.2,12.8,3090.6,17.0,31.9,51.7,33.0,11.0,243052.9,303816.1,1215264.4
881,Company_881,Utilities,Middle East,2018,1325.0,13.7,1864.1,6.7,58.5,80.9,61.9,32.8,671597.2,419748.3,6715972.3
691,Company_691,Healthcare,Latin America,2024,7168.2,18.5,16119.7,13.5,68.7,74.1,79.4,52.7,488443.3,488443.3,976886.7
135,Company_135,Transportation,Asia,2021,1332.3,-1.9,2262.4,11.3,52.6,29.2,70.1,58.6,795609.0,132601.5,2652029.8
254,Company_254,Retail,Asia,2025,1274.3,10.7,3023.6,8.4,47.9,33.1,68.5,42.3,123427.7,61713.8,246855.3
985,Company_985,Healthcare,Oceania,2019,8142.8,15.6,23617.2,20.0,62.4,38.1,58.8,90.4,760087.9,760087.9,1520175.8
979,Company_979,Energy,Middle East,2018,15382.0,12.0,20162.9,11.7,43.9,45.6,46.4,39.6,13543565.4,4063069.6,135435653.5
668,Company_668,Retail,Middle East,2025,6691.6,13.3,19768.5,14.0,69.1,100.0,59.2,47.9,334577.9,167289.0,669155.9
438,Company_438,Transportation,Asia,2015,572.0,15.8,1607.6,,37.6,22.5,73.6,16.8,357868.5,59644.7,1192895.0
417,Company_417,Transportation,Middle East,2019,340.1,3.7,119.8,6.1,17.0,17.2,18.8,14.8,220222.9,36703.8,734076.2
510,Company_510,Utilities,Middle East,2024,1356.6,11.3,2276.0,2.9,70.4,67.2,52.8,91.1,791823.9,494890.0,7918239.4
454,Company_454,Manufacturing,Middle East,2017,2829.0,9.7,2572.7,-13.8,33.3,36.5,36.9,26.6,801677.8,1068903.7,13361296.8
333,Company_333,Technology,Africa,2024,26163.1,26.8,224585.8,1.0,56.3,92.5,56.6,19.8,723163.0,433897.8,1446326.0
51,Company_51,Transportation,Middle East,2020,173.8,3.0,91.2,9.6,49.3,76.9,65.4,5.6,69035.6,11505.9,230118.5
106,Company_106,Manufacturing,Europe,2023,2876.3,18.6,11208.4,-0.6,68.7,10.0,96.2,100.0,975140.9,1300187.9,16252348.8
552,Company_552,Consumer Goods,Asia,2016,877.1,14.7,3084.7,-7.3,61.1,41.8,62.1,79.5,159144.4,198930.5,795721.8
37,Company_37,Energy,Oceania,2016,8220.4,21.9,29648.9,-1.9,70.3,47.2,74.1,89.5,7148109.2,2144432.7,71481091.6
647,Company_647,Energy,North America,2017,14084.4,-3.2,30541.7,4.2,54.4,32.0,56.2,75.1,13750938.7,4125281.6,137509387.2
585,Company_585,Energy,Asia,2019,6754.1,11.2,12896.5,7.3,23.9,29.6,30.5,11.7,6704260.1,2011278.0,67042600.5
882,Company_882,Energy,Europe,2018,7743.2,-4.6,32778.8,9.3,72.8,77.8,84.4,56.3,5075013.2,1522503.9,50750131.5
472,Company_472,Healthcare,Europe,2017,3072.8,16.4,9740.6,16.4,92.6,88.5,98.8,90.3,178339.4,178339.4,356678.8
582,Company_582,Healthcare,Oceania,2023,3387.4,18.7,10008.1,5.8,81.1,88.1,68.5,86.7,197643.6,197643.6,395287.3
691,Company_691,Healthcare,Latin America,2018,3923.5,15.1,7336.6,8.9,58.6,57.7,71.1,46.9,312265.1,312265.1,624530.3
66,Company_66,Consumer Goods,Middle East,2023,1942.5,25.0,4973.3,5.4,61.1,92.2,55.8,35.3,215412.3,269265.4,1077061.6
28,Company_28,Technology,Latin America,2018,3347.3,14.2,7441.4,2.4,76.6,99.7,51.8,78.2,84066.9,50440.1,168133.7
842,Company_842,Healthcare,North America,2020,777.7,18.0,3381.5,-0.8,62.1,48.0,76.2,62.1,67188.0,67188.0,134375.9
391,Company_391,Retail,Oceania,2019,959.5,2.9,599.0,3.4,44.6,34.8,59.5,39.5,91764.9,45882.4,183529.8
400,Company_400,Manufacturing,Africa,2023,702.9,-7.2,1949.1,-0.2,49.2,74.8,53.6,19.2,142664.6,190219.4,2377742.7
381,Company_381,Utilities,Oceania,2020,2697.1,6.4,1934.4,-9.9,54.5,12.7,78.9,71.9,2396989.0,1498118.2,23969890.4
480,Company_480,Retail,Middle East,2025,574.3,4.1,517.1,-11.6,34.5,23.1,26.0,54.3,59618.7,29809.4,119237.4
411,Company_411,Healthcare,Africa,2016,2170.4,15.1,5403.8,14.4,54.6,67.4,35.2,61.1,158035.1,158035.1,316070.1
986,Company_986,Retail,Latin America,2024,5582.9,-1.9,27467.9,8.8,28.5,37.1,22.5,25.8,524823.6,262411.8,1049647.1
286,Company_286,Transportation,North America,2022,1356.2,4.2,562.3,7.2,65.5,47.2,83.5,65.8,707716.7,117952.8,2359055.6
456,Company_456,Utilities,Asia,2016,404.3,3.0,177.9,1.3,36.5,40.2,54.1,15.2,297102.4,185689.0,2971023.8
292,Company_292,Utilities,Asia,2019,930.1,9.6,1097.9,-6.1,21.2,28.3,17.4,18.0,745635.9,466022.4,7456359.1
908,Company_908,Technology,Africa,2019,5224.3,2.2,2894.2,1.0,60.0,89.5,30.9,59.7,149890.9,89934.6,299781.9
958,Company_958,Healthcare,Africa,2022,1968.9,27.2,11333.8,0.7,46.1,36.8,42.0,59.6,185515.6,185515.6,371031.2
657,Company_657,Manufacturing,Europe,2019,465.6,12.2,648.2,9.4,66.3,43.4,94.5,61.0,125178.4,166904.6,2086307.3
702,Company_702,Manufacturing,Latin America,2021,3300.3,11.9,7477.1,-2.4,50.5,43.6,39.2,68.7,885631.9,1180842.5,14760531.3
105,Company_105,Finance,Africa,2023,37057.4,14.9,86806.6,8.9,51.6,94.5,37.0,23.4,399059.1,199529.5,997647.6
111,Company_111,Finance,Africa,2017,631.4,12.6,1209.8,1.6,41.0,91.8,13.8,17.5,7039.4,3519.7,17598.6
837,Company_837,Healthcare,Latin America,2024,1978.5,22.2,9264.6,2.7,69.5,77.4,67.8,63.3,130255.2,130255.2,260510.5
971,Company_971,Healthcare,Africa,2024,2181.6,12.9,5700.4,10.4,56.0,99.5,42.2,26.4,109875.5,109875.5,219751.0
719,Company_719,Retail,North America,2017,485.2,6.8,645.9,3.1,52.8,49.0,76.9,32.4,41586.3,20793.2,83172.6
533,Company_533,Technology,Middle East,2025,18913.3,17.4,57158.2,13.6,69.5,95.9,70.6,41.9,499686.0,299811.6,999372.1
471,Company_471,Utilities,Africa,2018,1283.3,14.5,1540.2,-1.2,37.4,28.3,63.5,20.3,1028820.0,643012.5,10288199.6
61,Company_61,Consumer Goods,Oceania,2020,2328.3,10.1,5428.6,13.7,78.7,83.9,58.3,93.8,285235.5,356544.4,1426177.4
59,Company_59,Utilities,Africa,2019,849.8,14.4,1423.3,15.2,33.3,28.9,44.5,26.6,678077.5,423798.4,6780775.0
934,Company_934,Consumer Goods,Middle East,2015,2063.2,7.5,3724.5,,34.6,34.7,50.6,18.4,394907.5,493634.4,1974537.7
343,Company_343,Finance,Asia,2020,11639.4,11.6,11348.3,8.0,61.3,94.8,31.6,57.6,124886.2,62443.1,312215.6
389,Company_389,Energy,Middle East,2019,9095.7,28.6,27520.8,-9.7,28.0,22.4,24.3,37.5,9489875.4,2846962.6,94898754.5
416,Company_416,Healthcare,Middle East,2025,3075.0,-1.2,4416.8,1.2,62.6,75.1,73.3,39.5,207429.2,207429.2,414858.4
72,Company_72,Utilities,Latin America,2020,672.4,7.0,451.0,-21.6,41.7,40.3,36.4,48.4,493856.3,308660.2,4938562.8
706,Company_706,Healthcare,North America,2023,9343.4,12.9,24338.5,7.8,63.9,76.1,39.4,76.2,623465.6,623465.6,1246931.3
292,Company_292,Utilities,Asia,2016,1074.6,9.2,933.7,-7.4,21.7,26.1,18.7,20.3,874642.4,546651.5,8746424.0
533,Company_533,Technology,Middle East,2019,11298.9,14.2,35915.8,14.8,70.6,90.3,68.1,53.3,320659.6,192395.8,641319.2
381,Company_381,Utilities,Oceania,2022,2755.0,4.0,1369.6,2.0,54.2,12.2,79.7,70.6,2456693.5,1535433.5,24566935.2
713,Company_713,Energy,Oceania,2022,1971.3,-16.8,1724.5,-4.7,65.3,54.9,93.4,47.5,1608080.2,482424.0,16080801.6
986,Company_986,Retail,Latin America,2023,5130.7,-3.6,10921.4,23.4,27.4,35.6,21.7,24.9,487919.3,243959.7,975838.7
265,Company_265,Manufacturing,Middle East,2016,1207.2,12.1,2629.9,-14.9,19.6,30.0,25.3,3.5,358507.0,478009.4,5975117.3
428,Company_428,Manufacturing,Oceania,2022,5229.1,-3.4,6252.6,2.6,65.8,77.2,86.9,33.4,1034972.6,1379963.5,17249543.7
91,Company_91,Manufacturing,Europe,2021,3378.5,30.2,12262.6,-13.6,65.4,52.1,53.5,90.6,846508.8,1128678.4,14108480.2
911,Company_911,Manufacturing,Europe,2025,438.0,-0.5,1689.7,4.9,86.2,100.0,59.4,99.4,65701.7,87602.2,1095028.0
691,Company_691,Healthcare,Latin America,2025,7986.6,17.2,15634.1,11.4,70.7,77.7,80.7,53.6,523945.1,523945.1,1047890.3
733,Company_733,Utilities,Latin America,2015,972.9,8.4,966.7,,68.4,38.7,88.8,77.7,722891.9,451807.5,7228919.4
15,Company_15,Healthcare,Oceania,2017,6468.8,23.9,23465.8,13.0,52.6,80.4,44.9,32.5,412080.4,412080.4,824160.8
913,Company_913,Transportation,Oceania,2020,1162.9,2.5,336.3,21.1,59.7,41.4,90.6,47.1,634887.6,105814.6,2116292.1
281,Company_281,Healthcare,Middle East,2020,1674.4,12.6,3940.4,15.6,47.1,60.9,8.1,72.3,129496.8,129496.8,258993.5
838,Company_838,Finance,Latin America,2017,7580.8,4.2,3784.3,21.2,75.4,74.1,82.2,69.8,103255.5,51627.7,258138.7
690,Company_690,Finance,Europe,2015,2744.1,13.4,4767.9,,81.8,89.7,83.9,71.9,31398.7,15699.4,78496.8
634,Company_634,Healthcare,Europe,2019,1433.2,20.8,6821.7,-7.0,49.6,35.7,65.4,47.7,136200.8,136200.8,272401.6
918,Company_918,Utilities,Asia,2023,1616.0,7.7,1520.0,6.7,59.0,75.1,49.5,52.5,871970.7,544981.7,8719707.3
346,Company_346,Transportation,Asia,2015,674.3,4.7,282.3,,59.5,64.1,25.3,89.2,303965.5,50660.9,1013218.2
46,Company_46,Healthcare,Middle East,2015,8416.9,23.6,47471.5,,48.6,73.7,50.4,21.7,575811.1,575811.1,1151622.2
212,Company_212,Consumer Goods,Asia,2015,636.1,11.1,1241.7,,49.2,37.1,27.1,83.4,119641.9,149552.3,598209.4
572,Company_572,Retail,Latin America,2020,2359.6,6.7,2572.2,11.8,42.0,54.6,50.9,20.5,192966.0,96483.0,385932.1
414,Company_414,Retail,Oceania,2023,382.0,0.6,48.7,11.7,60.9,66.6,37.9,78.0,28035.8,14017.9,56071.6
14,Company_14,Transportation,Middle East,2023,1404.4,1.5,364.0,21.3,42.9,27.5,61.9,39.3,849092.3,141515.4,2830307.5
864,Company_864,Consumer Goods,Africa,2021,2640.7,13.5,3818.4,7.3,55.9,56.1,59.3,52.2,426177.8,532722.3,2130889.0
489,Company_489,Consumer Goods,Asia,2025,1551.2,12.6,4125.2,-5.4,73.9,69.7,68.3,83.6,221008.6,276260.7,1105043.0
632,Company_632,Transportation,Europe,2016,2107.1,6.5,1461.0,4.1,45.3,48.0,29.1,58.7,1092088.8,182014.8,3640296.1
159,Company_159,Consumer Goods,North America,2015,1166.4,8.0,1743.7,,68.1,44.1,65.1,95.0,207868.0,259835.0,1039339.9
273,Company_273,Transportation,Latin America,2024,405.5,-5.0,796.8,9.8,51.8,38.1,91.2,26.1,227042.7,37840.5,756809.1
889,Company_889,Healthcare,Middle East,2024,3445.2,13.1,10493.3,25.7,27.0,33.5,18.0,29.6,332592.2,332592.2,665184.3
551,Company_551,Retail,Middle East,2022,1832.7,7.0,2645.3,-7.0,53.1,82.8,50.5,26.0,113672.3,56836.1,227344.5
532,Company_532,Retail,North America,2020,381.2,7.4,510.7,8.7,91.1,93.8,87.4,92.1,20713.9,10356.9,41427.8
982,Company_982,Technology,Europe,2018,2632.5,21.7,19587.8,10.0,75.6,73.4,100.0,53.4,90284.5,54170.7,180568.9
263,Company_263,Utilities,Africa,2016,1608.7,10.8,2601.6,21.9,34.9,32.4,19.7,52.5,1252463.2,782789.5,12524632.5
339,Company_339,Finance,Europe,2017,2364.5,11.2,3111.2,2.2,68.7,60.0,64.9,81.3,36894.4,18447.2,92236.0
988,Company_988,Consumer Goods,Europe,2023,14872.4,2.0,7117.1,7.3,75.4,78.2,48.1,100.0,1941070.8,2426338.4,9705353.8
855,Company_855,Healthcare,Latin America,2017,803.9,16.3,1755.6,5.0,39.1,58.3,34.5,24.4,63662.9,63662.9,127325.8
894,Company_894,Healthcare,North America,2025,15518.0,10.3,20539.8,12.7,80.2,73.5,100.0,67.0,1064122.8,1064122.8,2128245.7
439,Company_439,Utilities,North America,2020,838.6,9.8,874.1,9.3,79.7,70.6,76.0,92.5,473698.5,296061.6,4736984.9
207,Company_207,Consumer Goods,North America,2025,2020.3,2.3,707.4,-5.7,75.3,83.6,51.6,90.8,248433.6,310542.0,1242168.2
406,Company_406,Utilities,Asia,2021,417.0,12.7,693.2,-6.3,48.7,67.9,41.1,36.9,241646.2,151028.9,2416462.3
32,Company_32,Utilities,North America,2017,428.2,4.0,142.1,0.4,52.0,9.2,69.9,76.8,388983.8,243114.9,3889838.4
377,Company_377,Consumer Goods,Europe,2015,2424.9,2.7,998.4,,47.5,45.5,19.8,77.1,427525.7,534407.1,2137628.3
704,Company_704,Utilities,Europe,2015,621.1,10.4,815.2,,73.2,34.7,90.8,93.9,475434.1,297146.3,4754341.2
645,Company_645,Finance,Middle East,2021,16372.5,9.3,18548.9,5.4,40.7,84.9,33.2,3.9,198270.1,99135.0,495675.2
203,Company_203,Energy,Oceania,2016,6528.2,19.2,17615.2,-11.3,51.8,32.3,86.0,37.1,6358929.2,1907678.8,63589291.8
382,Company_382,Energy,Asia,2020,5046.4,3.6,2398.6,11.1,64.0,81.7,51.7,58.7,3171165.0,951349.5,31711649.6
582,Company_582,Healthcare,Oceania,2024,3960.4,19.6,11659.9,16.9,80.9,90.5,68.4,83.7,224274.2,224274.2,448548.3
464,Company_464,Energy,Europe,2017,14151.6,28.9,50109.4,13.1,68.8,56.2,70.9,79.3,11412781.3,3423834.4,114127813.4
649,Company_649,Finance,Oceania,2016,8344.1,11.4,14345.7,2.2,83.1,89.3,81.1,79.0,95956.0,47978.0,239890.1
541,Company_541,Technology,Asia,2025,3035.3,32.2,29105.5,-5.6,46.9,35.5,62.7,42.4,144456.1,86673.7,288912.2
772,Company_772,Transportation,Asia,2025,1055.4,1.0,205.4,7.3,42.6,30.1,24.8,72.7,626373.1,104395.5,2087910.5
916,Company_916,Manufacturing,Oceania,2015,1153.5,5.1,906.4,,67.5,25.9,88.8,87.7,352466.4,469955.1,5874439.3
499,Company_499,Transportation,Asia,2024,1212.0,10.9,1340.5,26.8,43.9,14.9,43.5,73.5,796818.7,132803.1,2656062.3
134,Company_134,Healthcare,Asia,2017,4220.3,14.7,14173.2,4.5,63.0,73.8,53.7,61.5,288443.0,288443.0,576885.9
204,Company_204,Retail,Middle East,2016,411.3,6.9,669.1,4.8,23.8,16.4,41.2,13.8,44636.5,22318.3,89273.0
746,Company_746,Transportation,North America,2016,989.0,7.2,800.3,27.5,65.0,43.9,59.1,92.0,529936.0,88322.7,1766453.3
355,Company_355,Technology,North America,2024,76755.4,19.2,291252.9,5.1,88.3,100.0,95.4,69.5,1918885.1,1151331.1,3837770.2
964,Company_964,Technology,Middle East,2015,6131.8,20.8,21061.6,,53.7,87.8,54.0,19.3,179565.5,107739.3,359131.1
674,Company_674,Finance,Africa,2018,1045.3,10.6,1306.6,-9.3,56.6,77.9,45.2,46.7,13684.2,6842.1,34210.6
859,Company_859,Consumer Goods,North America,2024,2978.7,14.6,8470.0,5.1,58.0,77.5,63.4,33.0,391543.9,489429.9,1957719.6
962,Company_962,Finance,Middle East,2019,2352.8,15.3,4935.3,-2.0,50.5,83.2,29.3,39.1,29077.7,14538.9,72694.3
558,Company_558,Finance,Middle East,2016,4021.7,9.7,4696.0,1.9,50.5,45.3,51.8,54.5,71018.6,35509.3,177546.5
378,Company_378,Technology,Oceania,2019,1589.3,30.1,9280.7,7.0,89.3,85.2,95.9,86.9,47966.2,28779.7,95932.3
485,Company_485,Finance,Africa,2024,1046.5,20.9,2029.1,-7.6,49.4,98.4,48.2,1.5,10694.4,5347.2,26736.0
193,Company_193,Manufacturing,Asia,2024,3155.3,13.4,4058.9,5.3,43.6,61.8,44.9,24.0,726391.0,968521.3,12106516.0
412,Company_412,Energy,Latin America,2019,14692.5,16.5,29162.3,15.3,43.0,26.8,48.0,54.1,14872762.3,4461828.7,148727623.4
773,Company_773,Manufacturing,Europe,2024,496.3,1.0,94.6,1.6,56.6,21.1,94.2,54.5,156698.5,208931.3,2611641.2
460,Company_460,Technology,North America,2019,2959.4,15.4,7797.3,-6.6,56.9,64.2,58.2,48.4,111036.0,66621.6,222072.0
288,Company_288,Technology,Asia,2019,23365.3,21.0,138418.0,21.2,63.8,79.3,77.3,34.8,753459.3,452075.6,1506918.6
240,Company_240,Transportation,Oceania,2016,1157.4,7.7,1358.4,34.8,47.9,36.5,49.2,57.9,655921.8,109320.3,2186405.9
787,Company_787,Utilities,North America,2022,772.8,14.5,1505.8,5.6,48.2,52.8,70.2,21.5,513246.7,320779.2,5132466.7
853,Company_853,Energy,North America,2018,437.1,12.9,904.7,-26.4,54.6,5.8,71.1,86.9,506919.7,152075.9,5069196.8
603,Company_603,Utilities,North America,2016,943.6,12.8,1586.7,14.6,48.2,37.2,69.1,38.2,709417.1,443385.7,7094170.6
900,Company_900,Utilities,Middle East,2016,817.8,18.0,1383.3,-13.0,25.3,12.5,23.0,40.3,727672.6,454795.4,7276726.4
110,Company_110,Healthcare,Middle East,2019,2648.2,18.0,5461.5,4.3,25.2,52.7,4.9,18.0,220164.6,220164.6,440329.2
709,Company_709,Finance,North America,2024,7564.2,20.2,19480.3,2.5,76.3,99.0,64.8,65.1,76689.1,38344.6,191722.9
57,Company_57,Utilities,Middle East,2015,828.6,4.5,521.1,,28.7,28.5,19.8,37.7,663293.7,414558.6,6632937.0
176,Company_176,Healthcare,Oceania,2016,2103.1,12.4,3823.8,11.4,80.8,76.3,82.6,83.3,139980.6,139980.6,279961.2
284,Company_284,Retail,Asia,2016,797.7,2.8,385.2,0.9,64.9,86.5,49.3,59.0,47427.8,23713.9,94855.6
241,Company_241,Finance,Asia,2016,5499.2,11.4,9447.2,1.1,81.1,89.0,77.2,77.2,63481.3,31740.7,158703.3
899,Company_899,Manufacturing,Asia,2021,2715.0,12.2,2681.3,20.3,50.4,27.7,51.4,72.0,819378.8,1092505.1,13656313.9
233,Company_233,Transportation,Africa,2025,1426.5,0.6,141.9,-1.6,60.4,43.7,69.5,68.0,765236.7,127539.4,2550788.9
950,Company_950,Technology,Africa,2023,10821.5,28.1,81406.6,5.6,34.6,67.2,28.6,8.1,394944.1,236966.5,789888.2
249,Company_249,Healthcare,Asia,2015,826.8,13.2,2016.6,,51.9,61.3,45.8,48.6,63715.7,63715.7,127431.4
