tweet_id,user_id,created_at,text
TW7881,U7881,2023-12-28,Sample tweet #SQL
TW7882,U7882,2023-06-29,Sample tweet #SQL
TW7883,U7883,2023-02-01,Sample tweet #DataSci
TW7884,U7884,2023-12-20,Sample tweet #DataSci
TW7885,U7885,2023-04-07,Sample tweet #Analytics
TW7886,U7886,2023-09-20,Sample tweet #AgriTech
TW7887,U7887,2023-08-31,Sample tweet #AgriTech
TW7888,U7888,2023-06-21,Sample tweet #AgriTech
TW7889,U7889,2023-01-23,Sample tweet #SQL
TW7890,U7890,2023-05-12,Sample tweet #AgriTech
TW7891,U7891,2023-12-26,Sample tweet #Analytics
TW7892,U7892,2023-05-15,Sample tweet #SQL
TW7893,U7893,2023-12-27,Sample tweet #SQL
TW7894,U7894,2023-06-01,Sample tweet #DataSci
TW7895,U7895,2023-07-10,Sample tweet #Analytics
TW7896,U7896,2023-03-22,Sample tweet #AgriTech
TW7897,U7897,2023-01-24,Sample tweet #Analytics
TW7898,U7898,2023-03-26,Sample tweet #DataSci
TW7899,U7899,2023-08-17,Sample tweet #Analytics
TW7900,U7900,2023-02-17,Sample tweet #AgriTech
TW7901,U7901,2023-08-25,Sample tweet #Analytics
TW7902,U7902,2023-09-16,Sample tweet #Analytics
TW7903,U7903,2023-10-15,Sample tweet #Analytics
TW7904,U7904,2023-06-04,Sample tweet #DataSci
TW7905,U7905,2024-01-01,Sample tweet #AgriTech
TW7906,U7906,2023-02-25,Sample tweet #DataSci
TW7907,U7907,2023-05-30,Sample tweet #SQL
TW7908,U7908,2023-02-16,Sample tweet #DataSci
TW7909,U7909,2023-07-19,Sample tweet #AgriTech
TW7910,U7910,2023-12-11,Sample tweet #DataSci
TW7911,U7911,2023-01-17,Sample tweet #SQL
TW7912,U7912,2023-03-04,Sample tweet #SQL
TW7913,U7913,2023-03-29,Sample tweet #DataSci
TW7914,U7914,2023-05-26,Sample tweet #Analytics
TW7915,U7915,2023-12-12,Sample tweet #SQL
TW7916,U7916,2023-04-29,Sample tweet #DataSci
TW7917,U7917,2023-02-02,Sample tweet #Analytics
TW7918,U7918,2023-01-17,Sample tweet #Analytics
TW7919,U7919,2023-09-22,Sample tweet #AgriTech
TW7920,U7920,2023-07-19,Sample tweet #AgriTech
TW7921,U7921,2023-04-10,Sample tweet #Analytics
TW7922,U7922,2023-10-25,Sample tweet #DataSci
TW7923,U7923,2023-12-20,Sample tweet #SQL
TW7924,U7924,2023-05-25,Sample tweet #Analytics
TW7925,U7925,2023-11-20,Sample tweet #SQL
TW7926,U7926,2023-03-10,Sample tweet #SQL
TW7927,U7927,2023-11-27,Sample tweet #AgriTech
TW7928,U7928,2023-05-20,Sample tweet #AgriTech
TW7929,U7929,2023-01-25,Sample tweet #DataSci
TW7930,U7930,2023-06-15,Sample tweet #AgriTech
TW7931,U7931,2023-10-01,Sample tweet #SQL
TW7932,U7932,2023-12-28,Sample tweet #AgriTech
TW7933,U7933,2023-03-29,Sample tweet #Analytics
TW7934,U7934,2023-09-06,Sample tweet #SQL
TW7935,U7935,2023-09-10,Sample tweet #Analytics
TW7936,U7936,2023-06-26,Sample tweet #AgriTech
TW7937,U7937,2023-05-13,Sample tweet #DataSci
TW7938,U7938,2023-08-31,Sample tweet #Analytics
TW7939,U7939,2023-05-30,Sample tweet #Analytics
TW7940,U7940,2023-08-21,Sample tweet #Analytics
TW7941,U7941,2023-09-06,Sample tweet #AgriTech
TW7942,U7942,2023-09-26,Sample tweet #AgriTech
TW7943,U7943,2023-02-03,Sample tweet #AgriTech
TW7944,U7944,2023-12-15,Sample tweet #DataSci
TW7945,U7945,2023-11-21,Sample tweet #SQL
TW7946,U7946,2023-09-21,Sample tweet #AgriTech
TW7947,U7947,2023-06-25,Sample tweet #AgriTech
TW7948,U7948,2023-03-14,Sample tweet #Analytics
TW7949,U7949,2023-02-01,Sample tweet #AgriTech
TW7950,U7950,2023-09-23,Sample tweet #DataSci
TW7951,U7951,2023-11-03,Sample tweet #DataSci
TW7952,U7952,2023-11-17,Sample tweet #AgriTech
TW7953,U7953,2023-02-28,Sample tweet #AgriTech
TW7954,U7954,2023-06-16,Sample tweet #Analytics
TW7955,U7955,2023-08-12,Sample tweet #SQL
TW7956,U7956,2023-07-20,Sample tweet #SQL
TW7957,U7957,2023-10-11,Sample tweet #SQL
TW7958,U7958,2023-05-03,Sample tweet #DataSci
TW7959,U7959,2023-05-15,Sample tweet #SQL
TW7960,U7960,2023-05-02,Sample tweet #DataSci
TW7961,U7961,2023-02-18,Sample tweet #SQL
TW7962,U7962,2023-04-30,Sample tweet #SQL
TW7963,U7963,2023-07-06,Sample tweet #AgriTech
TW7964,U7964,2023-12-23,Sample tweet #DataSci
TW7965,U7965,2023-12-27,Sample tweet #AgriTech
TW7966,U7966,2023-04-21,Sample tweet #SQL
TW7967,U7967,2023-09-16,Sample tweet #SQL
TW7968,U7968,2023-10-07,Sample tweet #DataSci
TW7969,U7969,2023-02-21,Sample tweet #AgriTech
TW7970,U7970,2023-09-15,Sample tweet #SQL
TW7971,U7971,2023-07-26,Sample tweet #AgriTech
TW7972,U7972,2023-08-28,Sample tweet #DataSci
TW7973,U7973,2023-03-18,Sample tweet #SQL
TW7974,U7974,2023-11-03,Sample tweet #DataSci
TW7975,U7975,2023-12-10,Sample tweet #Analytics
TW7976,U7976,2023-06-24,Sample tweet #SQL
TW7977,U7977,2023-06-03,Sample tweet #AgriTech
TW7978,U7978,2023-07-08,Sample tweet #DataSci
TW7979,U7979,2023-11-25,Sample tweet #Analytics
TW7980,U7980,2023-10-12,Sample tweet #AgriTech
TW7981,U7981,2023-02-09,Sample tweet #AgriTech
TW7982,U7982,2023-02-12,Sample tweet #AgriTech
TW7983,U7983,2023-03-26,Sample tweet #SQL
TW7984,U7984,2023-12-16,Sample tweet #AgriTech
TW7985,U7985,2023-12-23,Sample tweet #DataSci
TW7986,U7986,2023-04-19,Sample tweet #AgriTech
TW7987,U7987,2023-05-29,Sample tweet #DataSci
TW7988,U7988,2023-11-19,Sample tweet #SQL
TW7989,U7989,2023-06-10,Sample tweet #DataSci
TW7990,U7990,2023-12-06,Sample tweet #AgriTech
TW7991,U7991,2023-07-02,Sample tweet #Analytics
TW7992,U7992,2023-01-02,Sample tweet #SQL
TW7993,U7993,2023-02-15,Sample tweet #SQL
TW7994,U7994,2023-05-13,Sample tweet #Analytics
TW7995,U7995,2023-12-19,Sample tweet #Analytics
TW7996,U7996,2023-08-25,Sample tweet #Analytics
TW7997,U7997,2023-05-12,Sample tweet #AgriTech
TW7998,U7998,2023-07-06,Sample tweet #AgriTech
TW7999,U7999,2023-08-22,Sample tweet #DataSci
TW8000,U8000,2023-06-04,Sample tweet #AgriTech
TW8001,U8001,2023-10-18,Sample tweet #Analytics
TW8002,U8002,2023-04-17,Sample tweet #AgriTech
TW8003,U8003,2023-07-20,Sample tweet #AgriTech
TW8004,U8004,2023-01-21,Sample tweet #AgriTech
TW8005,U8005,2023-11-11,Sample tweet #SQL
TW8006,U8006,2023-10-23,Sample tweet #Analytics
TW8007,U8007,2023-08-03,Sample tweet #Analytics
TW8008,U8008,2023-11-22,Sample tweet #DataSci
TW8009,U8009,2023-10-05,Sample tweet #SQL
TW8010,U8010,2023-02-06,Sample tweet #DataSci
TW8011,U8011,2023-08-01,Sample tweet #SQL
TW8012,U8012,2023-05-25,Sample tweet #AgriTech
TW8013,U8013,2023-09-10,Sample tweet #AgriTech
TW8014,U8014,2023-01-19,Sample tweet #Analytics
TW8015,U8015,2023-09-04,Sample tweet #Analytics
TW8016,U8016,2023-12-11,Sample tweet #AgriTech
TW8017,U8017,2023-04-23,Sample tweet #Analytics
TW8018,U8018,2023-05-07,Sample tweet #Analytics
TW8019,U8019,2023-07-20,Sample tweet #DataSci
TW8020,U8020,2023-12-10,Sample tweet #Analytics
TW8021,U8021,2023-01-16,Sample tweet #AgriTech
TW8022,U8022,2023-02-13,Sample tweet #Analytics
TW8023,U8023,2023-05-25,Sample tweet #DataSci
TW8024,U8024,2023-10-03,Sample tweet #SQL
TW8025,U8025,2023-10-01,Sample tweet #Analytics
TW8026,U8026,2023-04-24,Sample tweet #AgriTech
TW8027,U8027,2023-12-28,Sample tweet #DataSci
TW8028,U8028,2023-05-12,Sample tweet #AgriTech
TW8029,U8029,2023-08-09,Sample tweet #DataSci
TW8030,U8030,2023-03-15,Sample tweet #SQL
TW8031,U8031,2023-02-06,Sample tweet #DataSci
TW8032,U8032,2023-10-21,Sample tweet #Analytics
TW8033,U8033,2023-07-25,Sample tweet #AgriTech
TW8034,U8034,2023-02-16,Sample tweet #SQL
TW8035,U8035,2023-02-07,Sample tweet #DataSci
TW8036,U8036,2023-09-10,Sample tweet #Analytics
TW8037,U8037,2023-01-21,Sample tweet #AgriTech
TW8038,U8038,2023-02-23,Sample tweet #SQL
TW8039,U8039,2023-12-21,Sample tweet #SQL
TW8040,U8040,2023-02-08,Sample tweet #DataSci
TW8041,U8041,2023-07-22,Sample tweet #SQL
TW8042,U8042,2023-02-21,Sample tweet #AgriTech
TW8043,U8043,2023-03-31,Sample tweet #DataSci
TW8044,U8044,2023-07-20,Sample tweet #DataSci
TW8045,U8045,2023-11-11,Sample tweet #DataSci
TW8046,U8046,2023-12-07,Sample tweet #DataSci
TW8047,U8047,2023-09-16,Sample tweet #AgriTech
TW8048,U8048,2023-08-27,Sample tweet #SQL
TW8049,U8049,2023-06-10,Sample tweet #Analytics
TW8050,U8050,2023-05-01,Sample tweet #Analytics
TW8051,U8051,2023-01-11,Sample tweet #DataSci
TW8052,U8052,2023-03-08,Sample tweet #DataSci
TW8053,U8053,2023-12-02,Sample tweet #DataSci
TW8054,U8054,2023-02-26,Sample tweet #DataSci
TW8055,U8055,2023-10-23,Sample tweet #DataSci
TW8056,U8056,2023-03-30,Sample tweet #Analytics
TW8057,U8057,2023-10-29,Sample tweet #DataSci
TW8058,U8058,2023-07-21,Sample tweet #Analytics
TW8059,U8059,2023-05-03,Sample tweet #DataSci
TW8060,U8060,2023-10-30,Sample tweet #Analytics
TW8061,U8061,2023-08-25,Sample tweet #AgriTech
TW8062,U8062,2023-12-29,Sample tweet #SQL
TW8063,U8063,2023-12-23,Sample tweet #DataSci
TW8064,U8064,2023-01-22,Sample tweet #Analytics
TW8065,U8065,2023-05-11,Sample tweet #SQL
TW8066,U8066,2023-10-16,Sample tweet #Analytics
TW8067,U8067,2023-05-03,Sample tweet #SQL
TW8068,U8068,2023-11-01,Sample tweet #Analytics
TW8069,U8069,2023-08-26,Sample tweet #Analytics
TW8070,U8070,2023-10-20,Sample tweet #AgriTech
TW8071,U8071,2023-02-10,Sample tweet #Analytics
TW8072,U8072,2023-04-12,Sample tweet #SQL
TW8073,U8073,2023-02-24,Sample tweet #SQL
TW8074,U8074,2023-09-15,Sample tweet #AgriTech
TW8075,U8075,2023-10-05,Sample tweet #AgriTech
TW8076,U8076,2023-06-07,Sample tweet #SQL
TW8077,U8077,2023-11-29,Sample tweet #DataSci
TW8078,U8078,2023-03-24,Sample tweet #DataSci
TW8079,U8079,2023-04-19,Sample tweet #DataSci
TW8080,U8080,2023-12-27,Sample tweet #Analytics
TW8081,U8081,2023-04-04,Sample tweet #Analytics
TW8082,U8082,2023-10-29,Sample tweet #Analytics
TW8083,U8083,2023-09-26,Sample tweet #AgriTech
TW8084,U8084,2023-04-02,Sample tweet #AgriTech
TW8085,U8085,2023-12-31,Sample tweet #AgriTech
TW8086,U8086,2023-01-04,Sample tweet #Analytics
TW8087,U8087,2023-04-10,Sample tweet #Analytics
TW8088,U8088,2023-06-11,Sample tweet #Analytics
TW8089,U8089,2023-06-10,Sample tweet #DataSci
TW8090,U8090,2023-01-22,Sample tweet #Analytics
TW8091,U8091,2023-01-14,Sample tweet #AgriTech
TW8092,U8092,2023-08-14,Sample tweet #Analytics
TW8093,U8093,2023-08-04,Sample tweet #AgriTech
TW8094,U8094,2023-11-30,Sample tweet #SQL
TW8095,U8095,2023-11-06,Sample tweet #DataSci
TW8096,U8096,2023-08-11,Sample tweet #SQL
TW8097,U8097,2023-08-17,Sample tweet #SQL
TW8098,U8098,2023-12-10,Sample tweet #AgriTech
TW8099,U8099,2023-05-09,Sample tweet #DataSci
TW8100,U8100,2023-10-28,Sample tweet #AgriTech
TW8101,U8101,2023-05-06,Sample tweet #SQL
TW8102,U8102,2023-06-24,Sample tweet #DataSci
TW8103,U8103,2023-01-18,Sample tweet #DataSci
TW8104,U8104,2023-08-21,Sample tweet #DataSci
TW8105,U8105,2023-05-22,Sample tweet #SQL
TW8106,U8106,2023-07-14,Sample tweet #SQL
TW8107,U8107,2023-08-08,Sample tweet #SQL
TW8108,U8108,2023-10-10,Sample tweet #AgriTech
TW8109,U8109,2023-09-14,Sample tweet #AgriTech
TW8110,U8110,2023-11-15,Sample tweet #SQL
TW8111,U8111,2023-02-14,Sample tweet #SQL
TW8112,U8112,2023-10-21,Sample tweet #SQL
TW8113,U8113,2023-12-10,Sample tweet #DataSci
TW8114,U8114,2023-09-16,Sample tweet #AgriTech
TW8115,U8115,2023-03-22,Sample tweet #SQL
TW8116,U8116,2023-08-21,Sample tweet #DataSci
TW8117,U8117,2023-07-24,Sample tweet #Analytics
TW8118,U8118,2023-03-24,Sample tweet #Analytics
TW8119,U8119,2023-12-30,Sample tweet #SQL
TW8120,U8120,2023-04-17,Sample tweet #SQL
TW8121,U8121,2023-11-28,Sample tweet #AgriTech
TW8122,U8122,2023-08-15,Sample tweet #AgriTech
TW8123,U8123,2023-08-03,Sample tweet #SQL
TW8124,U8124,2023-10-09,Sample tweet #Analytics
TW8125,U8125,2023-04-14,Sample tweet #AgriTech
TW8126,U8126,2023-06-22,Sample tweet #Analytics
TW8127,U8127,2023-08-22,Sample tweet #SQL
TW8128,U8128,2023-02-23,Sample tweet #DataSci
TW8129,U8129,2023-05-19,Sample tweet #SQL
TW8130,U8130,2023-05-07,Sample tweet #AgriTech
TW8131,U8131,2023-07-16,Sample tweet #SQL
TW8132,U8132,2023-06-17,Sample tweet #DataSci
TW8133,U8133,2023-07-10,Sample tweet #DataSci
TW8134,U8134,2023-12-13,Sample tweet #DataSci
TW8135,U8135,2023-05-20,Sample tweet #AgriTech
TW8136,U8136,2023-03-23,Sample tweet #SQL
TW8137,U8137,2023-04-04,Sample tweet #AgriTech
TW8138,U8138,2023-06-28,Sample tweet #SQL
TW8139,U8139,2023-04-28,Sample tweet #DataSci
TW8140,U8140,2023-06-22,Sample tweet #DataSci
TW8141,U8141,2023-01-21,Sample tweet #SQL
TW8142,U8142,2023-08-09,Sample tweet #SQL
TW8143,U8143,2023-12-04,Sample tweet #AgriTech
TW8144,U8144,2023-07-17,Sample tweet #DataSci
TW8145,U8145,2023-03-04,Sample tweet #DataSci
TW8146,U8146,2023-06-08,Sample tweet #AgriTech
TW8147,U8147,2023-09-01,Sample tweet #SQL
TW8148,U8148,2023-05-28,Sample tweet #AgriTech
TW8149,U8149,2023-05-31,Sample tweet #SQL
TW8150,U8150,2023-06-24,Sample tweet #AgriTech
TW8151,U8151,2023-02-02,Sample tweet #AgriTech
TW8152,U8152,2023-05-01,Sample tweet #Analytics
TW8153,U8153,2023-11-08,Sample tweet #AgriTech
TW8154,U8154,2023-06-05,Sample tweet #AgriTech
TW8155,U8155,2023-07-24,Sample tweet #Analytics
TW8156,U8156,2023-09-22,Sample tweet #Analytics
TW8157,U8157,2023-10-05,Sample tweet #DataSci
TW8158,U8158,2023-05-15,Sample tweet #AgriTech
TW8159,U8159,2023-02-18,Sample tweet #Analytics
TW8160,U8160,2023-03-23,Sample tweet #DataSci
TW8161,U8161,2023-11-16,Sample tweet #DataSci
TW8162,U8162,2023-02-22,Sample tweet #SQL
TW8163,U8163,2023-08-05,Sample tweet #SQL
TW8164,U8164,2023-02-10,Sample tweet #DataSci
TW8165,U8165,2023-04-20,Sample tweet #DataSci
TW8166,U8166,2023-02-07,Sample tweet #AgriTech
TW8167,U8167,2023-09-05,Sample tweet #DataSci
TW8168,U8168,2023-08-01,Sample tweet #Analytics
TW8169,U8169,2023-07-16,Sample tweet #DataSci
TW8170,U8170,2023-11-26,Sample tweet #DataSci
TW8171,U8171,2023-02-02,Sample tweet #AgriTech
TW8172,U8172,2023-04-01,Sample tweet #AgriTech
TW8173,U8173,2023-08-27,Sample tweet #AgriTech
TW8174,U8174,2023-01-27,Sample tweet #AgriTech
TW8175,U8175,2023-01-26,Sample tweet #Analytics
TW8176,U8176,2023-12-08,Sample tweet #AgriTech
TW8177,U8177,2023-08-01,Sample tweet #AgriTech
TW8178,U8178,2023-07-15,Sample tweet #AgriTech
TW8179,U8179,2023-09-30,Sample tweet #Analytics
TW8180,U8180,2023-10-20,Sample tweet #SQL
TW8181,U8181,2023-04-08,Sample tweet #SQL
TW8182,U8182,2023-12-06,Sample tweet #DataSci
TW8183,U8183,2023-11-25,Sample tweet #SQL
TW8184,U8184,2023-05-20,Sample tweet #AgriTech
TW8185,U8185,2023-09-27,Sample tweet #DataSci
TW8186,U8186,2023-09-19,Sample tweet #DataSci
TW8187,U8187,2023-11-10,Sample tweet #DataSci
TW8188,U8188,2023-06-04,Sample tweet #SQL
TW8189,U8189,2023-02-04,Sample tweet #DataSci
TW8190,U8190,2023-10-01,Sample tweet #DataSci
TW8191,U8191,2023-05-31,Sample tweet #Analytics
TW8192,U8192,2023-09-12,Sample tweet #Analytics
TW8193,U8193,2023-07-10,Sample tweet #SQL
TW8194,U8194,2023-07-18,Sample tweet #DataSci
TW8195,U8195,2023-12-24,Sample tweet #Analytics
TW8196,U8196,2023-07-08,Sample tweet #AgriTech
TW8197,U8197,2023-01-27,Sample tweet #DataSci
TW8198,U8198,2023-10-19,Sample tweet #DataSci
TW8199,U8199,2023-10-11,Sample tweet #Analytics
TW8200,U8200,2023-12-19,Sample tweet #DataSci
TW8201,U8201,2023-06-24,Sample tweet #AgriTech
TW8202,U8202,2023-02-13,Sample tweet #SQL
TW8203,U8203,2023-03-15,Sample tweet #DataSci
TW8204,U8204,2023-05-08,Sample tweet #SQL
TW8205,U8205,2023-09-05,Sample tweet #DataSci
TW8206,U8206,2023-09-14,Sample tweet #Analytics
TW8207,U8207,2023-01-20,Sample tweet #Analytics
TW8208,U8208,2023-10-23,Sample tweet #DataSci
TW8209,U8209,2023-09-14,Sample tweet #DataSci
TW8210,U8210,2023-03-01,Sample tweet #DataSci
TW8211,U8211,2023-09-04,Sample tweet #AgriTech
TW8212,U8212,2023-06-12,Sample tweet #SQL
TW8213,U8213,2023-11-25,Sample tweet #Analytics
TW8214,U8214,2023-06-18,Sample tweet #DataSci
TW8215,U8215,2023-10-12,Sample tweet #DataSci
TW8216,U8216,2023-10-08,Sample tweet #DataSci
TW8217,U8217,2023-07-05,Sample tweet #AgriTech
TW8218,U8218,2023-11-18,Sample tweet #DataSci
TW8219,U8219,2023-09-03,Sample tweet #DataSci
TW8220,U8220,2023-04-20,Sample tweet #Analytics
TW8221,U8221,2023-10-19,Sample tweet #Analytics
TW8222,U8222,2023-11-15,Sample tweet #SQL
TW8223,U8223,2023-11-19,Sample tweet #SQL
TW8224,U8224,2023-06-04,Sample tweet #Analytics
TW8225,U8225,2023-05-22,Sample tweet #AgriTech
TW8226,U8226,2023-05-31,Sample tweet #AgriTech
TW8227,U8227,2023-03-22,Sample tweet #SQL
TW8228,U8228,2023-10-09,Sample tweet #Analytics
TW8229,U8229,2023-03-25,Sample tweet #SQL
TW8230,U8230,2023-04-03,Sample tweet #SQL
TW8231,U8231,2023-10-24,Sample tweet #AgriTech
TW8232,U8232,2023-02-23,Sample tweet #SQL
TW8233,U8233,2023-05-16,Sample tweet #AgriTech
TW8234,U8234,2023-04-21,Sample tweet #SQL
TW8235,U8235,2023-07-08,Sample tweet #SQL
TW8236,U8236,2023-08-01,Sample tweet #SQL
TW8237,U8237,2023-12-12,Sample tweet #AgriTech
TW8238,U8238,2023-10-29,Sample tweet #DataSci
TW8239,U8239,2023-01-02,Sample tweet #AgriTech
TW8240,U8240,2023-12-10,Sample tweet #AgriTech
TW8241,U8241,2023-05-02,Sample tweet #SQL
TW8242,U8242,2023-11-11,Sample tweet #SQL
TW8243,U8243,2023-12-03,Sample tweet #DataSci
TW8244,U8244,2023-01-23,Sample tweet #AgriTech
TW8245,U8245,2023-02-25,Sample tweet #Analytics
TW8246,U8246,2023-06-15,Sample tweet #Analytics
TW8247,U8247,2023-09-16,Sample tweet #DataSci
TW8248,U8248,2023-04-19,Sample tweet #SQL
TW8249,U8249,2023-06-29,Sample tweet #Analytics
TW8250,U8250,2023-12-24,Sample tweet #AgriTech
TW8251,U8251,2023-06-09,Sample tweet #Analytics
TW8252,U8252,2023-01-23,Sample tweet #AgriTech
TW8253,U8253,2023-05-15,Sample tweet #DataSci
TW8254,U8254,2023-04-15,Sample tweet #SQL
TW8255,U8255,2023-03-01,Sample tweet #DataSci
TW8256,U8256,2023-03-24,Sample tweet #DataSci
TW8257,U8257,2023-05-31,Sample tweet #Analytics
TW8258,U8258,2023-01-08,Sample tweet #DataSci
TW8259,U8259,2023-02-02,Sample tweet #SQL
TW8260,U8260,2023-12-04,Sample tweet #DataSci
TW8261,U8261,2023-06-23,Sample tweet #AgriTech
TW8262,U8262,2023-03-30,Sample tweet #Analytics
TW8263,U8263,2023-07-17,Sample tweet #SQL
TW8264,U8264,2023-06-01,Sample tweet #DataSci
TW8265,U8265,2023-09-07,Sample tweet #SQL
TW8266,U8266,2023-07-10,Sample tweet #Analytics
TW8267,U8267,2023-09-14,Sample tweet #Analytics
TW8268,U8268,2023-02-08,Sample tweet #DataSci
TW8269,U8269,2023-09-10,Sample tweet #AgriTech
TW8270,U8270,2023-05-20,Sample tweet #DataSci
TW8271,U8271,2023-06-05,Sample tweet #AgriTech
TW8272,U8272,2023-04-06,Sample tweet #AgriTech
TW8273,U8273,2023-01-21,Sample tweet #Analytics
TW8274,U8274,2023-11-24,Sample tweet #AgriTech
TW8275,U8275,2023-09-24,Sample tweet #DataSci
TW8276,U8276,2023-05-27,Sample tweet #SQL
TW8277,U8277,2023-09-24,Sample tweet #DataSci
TW8278,U8278,2023-02-28,Sample tweet #Analytics
TW8279,U8279,2023-03-23,Sample tweet #AgriTech
TW8280,U8280,2023-07-10,Sample tweet #AgriTech
TW8281,U8281,2023-12-24,Sample tweet #AgriTech
TW8282,U8282,2023-10-28,Sample tweet #DataSci
TW8283,U8283,2023-10-06,Sample tweet #SQL
TW8284,U8284,2023-08-12,Sample tweet #Analytics
TW8285,U8285,2023-12-28,Sample tweet #AgriTech
TW8286,U8286,2023-02-05,Sample tweet #AgriTech
TW8287,U8287,2023-08-13,Sample tweet #SQL
TW8288,U8288,2023-06-05,Sample tweet #AgriTech
TW8289,U8289,2023-02-10,Sample tweet #Analytics
TW8290,U8290,2023-10-04,Sample tweet #SQL
TW8291,U8291,2023-12-23,Sample tweet #AgriTech
TW8292,U8292,2023-09-25,Sample tweet #SQL
TW8293,U8293,2023-09-24,Sample tweet #AgriTech
TW8294,U8294,2023-12-31,Sample tweet #DataSci
TW8295,U8295,2023-08-04,Sample tweet #SQL
TW8296,U8296,2023-10-17,Sample tweet #AgriTech
TW8297,U8297,2023-08-02,Sample tweet #AgriTech
TW8298,U8298,2023-10-26,Sample tweet #Analytics
TW8299,U8299,2023-05-22,Sample tweet #SQL
TW8300,U8300,2023-04-12,Sample tweet #Analytics
TW8301,U8301,2023-03-08,Sample tweet #SQL
TW8302,U8302,2023-11-22,Sample tweet #SQL
TW8303,U8303,2023-11-07,Sample tweet #DataSci
TW8304,U8304,2023-07-05,Sample tweet #AgriTech
TW8305,U8305,2023-10-12,Sample tweet #DataSci
TW8306,U8306,2023-08-06,Sample tweet #DataSci
TW8307,U8307,2023-01-31,Sample tweet #AgriTech
TW8308,U8308,2023-05-25,Sample tweet #DataSci
TW8309,U8309,2023-10-03,Sample tweet #Analytics
TW8310,U8310,2023-08-20,Sample tweet #DataSci
TW8311,U8311,2023-08-11,Sample tweet #SQL
TW8312,U8312,2023-05-19,Sample tweet #SQL
TW8313,U8313,2023-06-06,Sample tweet #Analytics
TW8314,U8314,2023-02-16,Sample tweet #Analytics
TW8315,U8315,2023-05-17,Sample tweet #AgriTech
TW8316,U8316,2023-12-11,Sample tweet #SQL
TW8317,U8317,2023-04-24,Sample tweet #AgriTech
TW8318,U8318,2023-12-12,Sample tweet #DataSci
TW8319,U8319,2023-05-03,Sample tweet #AgriTech
TW8320,U8320,2023-06-25,Sample tweet #DataSci
TW8321,U8321,2023-03-19,Sample tweet #SQL
TW8322,U8322,2023-09-06,Sample tweet #AgriTech
TW8323,U8323,2023-03-02,Sample tweet #DataSci
TW8324,U8324,2023-05-13,Sample tweet #DataSci
TW8325,U8325,2023-08-21,Sample tweet #SQL
TW8326,U8326,2023-12-01,Sample tweet #Analytics
TW8327,U8327,2023-08-19,Sample tweet #AgriTech
TW8328,U8328,2023-03-24,Sample tweet #SQL
TW8329,U8329,2023-03-31,Sample tweet #DataSci
TW8330,U8330,2023-02-06,Sample tweet #Analytics
TW8331,U8331,2023-02-22,Sample tweet #SQL
TW8332,U8332,2023-12-24,Sample tweet #Analytics
TW8333,U8333,2023-09-18,Sample tweet #AgriTech
TW8334,U8334,2023-08-19,Sample tweet #SQL
TW8335,U8335,2023-05-14,Sample tweet #Analytics
TW8336,U8336,2023-05-03,Sample tweet #AgriTech
TW8337,U8337,2023-10-30,Sample tweet #Analytics
TW8338,U8338,2023-09-02,Sample tweet #SQL
TW8339,U8339,2023-12-07,Sample tweet #Analytics
TW8340,U8340,2023-06-25,Sample tweet #DataSci
TW8341,U8341,2023-08-06,Sample tweet #DataSci
TW8342,U8342,2023-04-23,Sample tweet #DataSci
TW8343,U8343,2023-08-02,Sample tweet #DataSci
TW8344,U8344,2023-12-04,Sample tweet #AgriTech
TW8345,U8345,2023-05-14,Sample tweet #Analytics
TW8346,U8346,2023-03-12,Sample tweet #AgriTech
TW8347,U8347,2023-09-27,Sample tweet #AgriTech
TW8348,U8348,2023-02-17,Sample tweet #DataSci
TW8349,U8349,2023-03-31,Sample tweet #Analytics
TW8350,U8350,2023-07-03,Sample tweet #AgriTech
TW8351,U8351,2024-01-01,Sample tweet #Analytics
TW8352,U8352,2023-02-21,Sample tweet #Analytics
TW8353,U8353,2023-10-31,Sample tweet #SQL
TW8354,U8354,2023-04-28,Sample tweet #DataSci
TW8355,U8355,2023-10-26,Sample tweet #DataSci
TW8356,U8356,2023-11-09,Sample tweet #DataSci
TW8357,U8357,2023-07-05,Sample tweet #Analytics
TW8358,U8358,2023-04-13,Sample tweet #DataSci
TW8359,U8359,2023-07-19,Sample tweet #AgriTech
TW8360,U8360,2023-02-09,Sample tweet #SQL
TW8361,U8361,2023-12-03,Sample tweet #DataSci
TW8362,U8362,2023-07-16,Sample tweet #SQL
TW8363,U8363,2023-09-13,Sample tweet #SQL
TW8364,U8364,2023-11-30,Sample tweet #Analytics
TW8365,U8365,2023-10-15,Sample tweet #SQL
TW8366,U8366,2023-03-31,Sample tweet #Analytics
TW8367,U8367,2023-08-12,Sample tweet #DataSci
TW8368,U8368,2023-06-21,Sample tweet #AgriTech
TW8369,U8369,2023-05-14,Sample tweet #Analytics
TW8370,U8370,2023-06-23,Sample tweet #AgriTech
TW8371,U8371,2023-10-09,Sample tweet #SQL
TW8372,U8372,2023-12-16,Sample tweet #DataSci
TW8373,U8373,2023-09-06,Sample tweet #DataSci
TW8374,U8374,2023-01-26,Sample tweet #DataSci
TW8375,U8375,2023-12-19,Sample tweet #AgriTech
TW8376,U8376,2023-01-13,Sample tweet #SQL
TW8377,U8377,2023-01-06,Sample tweet #SQL
TW8378,U8378,2023-04-03,Sample tweet #Analytics
TW8379,U8379,2023-05-17,Sample tweet #SQL
